Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3469.5,3480,3465.023,3465.023,520,41.605
17,54,3470.5,3470.5,3465.023,3465.023,306,41.605
17,51,3471,3472,3465.023,3465.023,167,41.605
17,48,3470.5,3471,3465.023,3465.023,156,41.605
17,45,3470.5,3471.5,3469,3471,209,59.2251
17,42,3471,3471,3468.5,3470.5,461,57.8381
17,39,3471.5,3472,3470,3470.5,507,57.8381
17,36,3471,3472,3470.5,3471,302,59.5858
17,33,3466,3471,3465.5,3471,1142,59.5858
17,30,3467,3468,3465.5,3466,531,45.346
17,27,3466.5,3468,3466,3467,480,48.521
17,24,3466.5,3467,3465.5,3466.5,418,46.7913
17,21,3468,3469,3466.5,3467,525,48.2982
17,18,3467,3468,3466,3468,229,51.3707
17,15,3467,3467.5,3466,3467,516,48.3178
17,12,3469.5,3470,3466.5,3467,679,48.3178
17,9,3466,3474,3466,3469.5,2849,55.8798
17,6,3466.5,3466.5,3465.5,3466.5,232,46.5604
17,3,3466,3467,3465.5,3466.5,211,46.5604
17,0,3466,3468,3465,3466,610,44.8874
16,57,3467,3467.5,3465,3466,983,44.8874
16,54,3467.5,3470,3467,3467,854,47.449
16,51,3465.5,3467,3465,3467,428,47.449
16,48,3468,3469,3465,3466,917,44.7294
16,45,3469,3470,3466.5,3468.5,703,50.8368
16,42,3469.5,3470,3469,3469.5,402,53.5527
16,39,3469,3469.5,3468,3469.5,528,53.5527
16,36,3466,3470,3466,3469.5,725,53.5527
16,33,3465,3466.5,3465,3466.5,324,46.715
16,30,3467.5,3467.5,3464.5,3465,962,42.8057
16,27,3468.5,3469,3466,3467.5,950,48.2884
16,24,3470,3470,3468.5,3468.5,447,50.7004
16,21,3469.5,3471.5,3469,3469.5,1550,53.1664
16,18,3467,3470.5,3467,3469.5,1335,53.1664
16,15,3463.5,3471,3463.5,3466.5,5194,46.426
16,12,3463,3463.5,3462.5,3463.5,291,38.1619
16,9,3463.5,3463.5,3462,3463,943,36.6495
16,6,3466,3466.5,3462.5,3463.5,945,37.5012
16,3,3463,3466.5,3462.5,3466,1205,42.0364
16,0,3465,3465.5,3463,3463.5,754,34.7037
15,57,3463.5,3466,3463.5,3465,783,37.3352
15,54,3464.5,3468,3463,3463.5,2148,32.5888
15,51,3464,3464.5,3463,3464.5,429,34.192
15,48,3464,3465,3463,3463.5,429,31.0419
15,45,3464.5,3466.5,3463,3464,1691,31.7474
15,42,3463.5,3465.5,3463.5,3465,990,33.1466
15,39,3463.5,3464.5,3463,3463.5,554,28.7743
15,36,3464,3464.5,3462,3463.5,1025,28.7743
15,33,3462.5,3464.5,3462,3464,1214,29.3256
15,30,3462.5,3464,3462,3463,2345,26.7184
15,27,3468,3469,3461,3462,4991,24.119
15,24,3470.5,3471,3468,3468,1558,30.0594
15,21,3474,3474.5,3469,3470.5,3197,33.2256
15,18,3473,3476,3471,3474.5,1531,39.3897
15,15,3477,3477.5,3472.5,3473,2159,35.2037
15,12,3479.5,3480,3475.5,3477,1029,42.466
15,9,3478,3481,3477.5,3479.5,793,48.2416
15,6,3477.5,3479.5,3477,3478,942,43.9981
15,3,3478,3478,3474.5,3477.5,1407,42.5399
15,0,3478,3479.5,3477.5,3478,976,43.5939
14,57,3480.5,3480.5,3476,3478.5,1212,44.6205
14,54,3480,3480.5,3478.5,3480.5,718,48.8975
14,51,3481.5,3481.5,3479,3479.5,945,46.5174
14,48,3483.5,3486.5,3480.5,3481,2716,49.7445
14,45,3483,3484,3482,3483.5,662,55.7276
14,42,3480.5,3484,3480,3483,1944,54.7161
14,39,3479,3480.5,3478.5,3480,572,48.1109
14,36,3479.5,3480,3475.5,3479,2112,45.6575
14,33,3481,3481.5,3478.5,3479.5,727,46.6823
14,30,3479.5,3481.5,3479,3481,851,49.7958
14,27,3483,3483.5,3479.5,3479.5,1080,46.4813
14,24,3480,3484,3480,3483.5,1486,55.5651
14,21,3479.5,3481,3478.5,3480,760,47.1777
14,18,3479.5,3480,3478.5,3479,576,44.3929
14,15,3479,3480,3478.5,3479,670,44.3929
14,12,3478,3479,3477,3479,746,44.3929
14,9,3479.5,3479.5,3476.5,3478,1827,41.9424
14,6,3483.5,3483.5,3479.5,3480,1049,45.6811
14,3,3485,3485,3482.5,3483,485,52.1567
14,0,3483.5,3486,3482.5,3485,809,57.1741
13,57,3485,3485.5,3482.5,3483.5,1415,54.0989
13,54,3486,3486.5,3484.5,3485,533,57.9637
13,51,3484,3488,3484,3486,1829,60.6457
13,48,3484.5,3485,3482,3484.5,668,57.9347
13,45,3482.5,3485,3482,3485,1092,59.1969
13,42,3479,3484,3479,3482.5,1505,54.605
13,39,3479.5,3480,3477,3479,848,46.8257
13,36,3480.5,3480.5,3479,3479.5,373,47.9149
13,33,3481.5,3482,3479.5,3480.5,765,50.0783
13,30,3480,3482,3479.5,3482,657,53.439
13,27,3479,3480,3478.5,3479.5,169,48.0428
13,24,3479,3479,3478,3479,417,46.8999
13,21,3479.5,3480.5,3478,3479,985,46.8999
13,18,3480,3481,3479,3479.5,442,47.8067
13,15,3481,3481.5,3480,3480,526,48.6806
13,12,3479.5,3482,3478,3481,1015,50.3914
13,9,3478,3481.5,3477.5,3480,799,48.7179
13,6,3478.5,3479.5,3477.5,3478,263,45.2905
13,3,3482,3482.5,3477,3478.5,1442,46.0042
13,0,3481,3482.5,3479,3482,1661,51.2547
12,57,3474,3481,3473.5,3480.5,1495,48.9354
12,54,3475,3477.5,3473.5,3474,916,36.844
12,51,3477,3477.5,3474.5,3474.5,1556,37.4778
12,48,3476.5,3479,3475.5,3477.5,1274,41.451
12,45,3474,3477,3473,3476,1723,38.42
12,42,3478.5,3478.5,3473.5,3473.5,2674,33.0566
12,39,3480,3481,3478,3478,700,38.6887
12,36,3478,3481,3477.5,3480.5,1258,42.4169
12,33,3480.5,3481,3477.5,3478,1650,36.758
12,30,3479.5,3482,3479,3480,1396,39.6528
12,27,3484,3484.5,3479,3480.5,2917,40.3912
12,24,3486.5,3486.5,3483.5,3484.5,1016,46.876
12,21,3484.5,3487,3484.5,3486.5,603,50.6515
12,18,3484.5,3485.5,3483.5,3484.5,772,46.6624
12,15,3488,3488,3484,3485,1297,47.5548
12,12,3489.5,3489.5,3486,3488,919,53.2261
12,9,3487.5,3489.5,3487.5,3489,561,55.2661
12,6,3488,3489.5,3487,3487.5,699,52.7433
12,3,3487,3490,3486,3488,2507,53.6803
12,0,3486.5,3487,3484.5,3486.5,1925,51.2685
11,57,3483.5,3487,3483,3487,1401,52.1083
11,54,3483.5,3486,3482.5,3483,1289,45.4734
11,51,3485,3486,3482.5,3483,848,45.4734
11,48,3485,3485.5,3483,3485,931,48.362
11,45,3484,3485.5,3482.5,3485,1548,48.362
11,42,3486,3488,3484,3484.5,2470,47.6451
11,39,3484,3487.5,3483.5,3486,2310,49.5618
11,36,3479.5,3485.5,3479.5,3484,2234,46.9179
11,33,3484,3485,3479,3479.5,3099,40.3894
11,30,3483.5,3486,3483,3484,3536,45.5967
11,27,3491,3492,3483.5,3483.5,3273,44.8633
11,24,3494.5,3494.5,3490.5,3491,2480,55.2351
11,21,3497,3497.5,3493.5,3494,1967,60.4237
11,18,3492.5,3498,3492,3497,2689,66.1979
11,15,3489,3494,3489,3492.5,3944,61.0079
11,12,3490.5,3491,3488,3488.5,2006,55.3492
11,9,3492.5,3492.5,3490,3491,1737,60.4397
11,6,3495,3495,3492,3492.5,1209,63.7039
11,3,3494.5,3496.5,3492,3495,3142,69.5141
11,0,3489.5,3494.5,3489,3494.5,4389,68.9888
10,57,3486,3490,3486,3489.5,1608,63.0821
10,54,3488,3488,3485,3486,1489,57.8657
10,51,3483.5,3489,3483,3487.5,3622,61.3134
10,48,3482,3484.5,3482,3483.5,954,54.618
10,45,3483.5,3485.5,3482,3482,1559,51.7077
10,42,3484,3485.5,3482.5,3483.5,2187,54.9818
10,39,3483,3485,3480,3484,2790,56.0809
10,36,3483,3485,3482,3483,2108,54.3875
10,33,3480,3483.5,3479,3482.5,2525,53.5561
10,30,3479.5,3480.5,3476,3480,2528,49.2623
10,27,3477.5,3481.5,3477,3480,2374,49.2623
10,24,3475.5,3478.5,3474,3477,1493,43.8952
10,21,3475.5,3477.5,3474.5,3475,1514,39.9639
10,18,3476,3479,3475,3475,2343,39.9639
10,15,3478.5,3480.5,3474,3475.5,4106,40.5768
10,12,3469.5,3481.5,3469,3478,8303,43.6875
10,9,3473.5,3474,3467.5,3469.5,3295,25.7057
10,6,3474.5,3475.5,3471,3474,2405,30.4923
10,3,3473.5,3475,3472.5,3474.5,1554,31.0896
10,0,3476.5,3477.5,3472,3473.5,5215,28.4882
9,57,3480,3481.5,3475,3477,5397,32.4723
9,54,3485.5,3487.5,3478,3480.5,4970,37.3185
9,51,3483,3486,3481,3486,2514,47.708
9,48,3486,3487,3475,3483.5,6025,40.7452
9,45,3487.5,3488.5,3484,3486,1504,46.4938
9,42,3487,3489.5,3485,3487.5,1685,50.4603
