Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3579.5,3580,3565.438,3565.438,371,44.3466
17,54,3578.5,3582,3565.438,3565.438,941,44.3466
17,51,3576.5,3579,3565.438,3565.438,294,44.3466
17,48,3577,3579.5,3565.438,3565.438,551,44.3466
17,45,3577.5,3578,3565.438,3565.438,365,44.3466
17,42,3577,3578,3565.438,3565.438,362,44.3466
17,39,3578,3579,3565.438,3565.438,362,44.3466
17,36,3575.5,3578,3565.438,3565.438,625,44.3466
17,33,3577.5,3579.5,3565.438,3565.438,1078,44.3466
17,30,3577,3578,3565.438,3565.438,383,44.3466
17,27,3577.5,3579.5,3565.438,3565.438,1372,44.3466
17,24,3573,3578,3572,3577.5,1246,69.2578
17,21,3572,3573,3569.5,3572.5,1431,60.7769
17,18,3574,3574.5,3571.5,3571.5,592,58.6589
17,15,3573.5,3575,3573.5,3574.5,285,69.0452
17,12,3574,3574.5,3573,3574,392,68.1731
17,9,3573,3576,3572.5,3574.5,1316,70.0046
17,6,3571,3574.5,3571,3572.5,1052,66.6797
17,3,3570.5,3572.5,3570,3571,1214,63.8923
17,0,3568.5,3570.5,3568.5,3570.5,794,62.9325
16,57,3567.5,3570,3567,3569,1830,59.9683
16,54,3564.5,3567.5,3563.5,3567.5,888,56.7572
16,51,3565.5,3566,3563.5,3564.5,525,49.1879
16,48,3565.5,3566,3564,3565,665,50.5575
16,45,3567.5,3568,3565.5,3566,454,53.3144
16,42,3566,3568.5,3565.5,3568,797,59.322
16,39,3567,3568.5,3566,3566.5,987,55.858
16,36,3563.5,3568,3563.5,3567,1774,57.3702
16,33,3563.5,3564,3562.5,3564,321,49.7983
16,30,3563.5,3564,3562.5,3563.5,334,48.3793
16,27,3562.5,3564,3562.5,3563.5,458,48.3793
16,24,3563,3564,3561.5,3562.5,476,45.7341
16,21,3562,3563.5,3562,3563,817,46.8487
16,18,3562,3563.5,3560.5,3562.5,1049,45.618
16,15,3559,3561.5,3558.5,3561.5,843,43.1745
16,12,3561,3561.5,3557,3558.5,2027,35.0441
16,9,3562.5,3563,3560.5,3561.5,556,40.4133
16,6,3562,3562.5,3561.5,3562,345,41.3948
16,3,3563.5,3563.5,3560,3561.5,1768,40.0427
16,0,3565.5,3565.5,3562.5,3563.5,997,43.7959
15,57,3564.5,3566.5,3564,3565.5,480,47.9712
15,54,3566.5,3567,3564,3564.5,567,45.5616
15,51,3566,3566.5,3564.5,3566.5,369,49.8491
15,48,3566,3567,3565,3566.5,253,49.8491
15,45,3567.5,3568,3565.5,3565.5,349,47.7284
15,42,3565.5,3569.5,3564.5,3568,1029,52.9235
15,39,3566.5,3567,3564.5,3566,379,48.7822
15,36,3564.5,3567,3564.5,3567,807,50.8595
15,33,3566,3567.5,3563.5,3564.5,1060,45.4689
15,30,3563.5,3568,3562,3566,2086,48.4287
15,27,3566.5,3567.5,3563.5,3564,1973,43.9081
15,24,3571,3571,3566,3566,1267,47.7987
15,21,3570,3572.5,3570,3571,1745,60.1773
15,18,3567,3573,3567,3570,2269,58.1652
15,15,3570,3570,3567,3567.5,1113,52.6065
15,12,3569,3571,3568.5,3570,704,60.0108
15,9,3571.5,3572.5,3568,3569.5,1997,58.9375
15,6,3572.5,3573,3570.5,3572,1227,67.3277
15,3,3569.5,3573,3569,3572.5,3126,69.156
15,0,3566.5,3570,3566,3569.5,2399,63.6575
14,57,3566.5,3567.5,3565.5,3566.5,1131,56.4481
14,54,3563.5,3566.5,3563,3566,1297,55.0687
14,51,3564,3564.5,3563,3563.5,477,47.3223
14,48,3565,3566,3564.5,3564.5,520,50.56
14,45,3565.5,3566,3563.5,3565,579,52.2187
14,42,3564,3566,3562,3565.5,1088,53.8595
14,39,3566.5,3567.5,3562.5,3564,1348,49.4334
14,36,3565.5,3566.5,3564.5,3566.5,486,58.0517
14,33,3566,3566.5,3565,3565.5,325,55.1472
14,30,3567,3567,3564.5,3565.5,753,55.1472
14,27,3566.5,3567,3565.5,3567,514,60.5715
14,24,3565,3567,3564.5,3566.5,698,59.3334
14,21,3565,3566,3564.5,3565.5,484,56.8151
14,18,3564,3566,3564,3565,796,55.5367
14,15,3566.5,3566.5,3563,3564,1452,52.95
14,12,3566,3568,3565.5,3566.5,1817,61.2174
14,9,3564,3566.5,3563.5,3566,1096,60.0592
14,6,3563,3565,3562,3564,575,55.0764
14,3,3562.5,3565.5,3562,3563.5,1393,53.7366
14,0,3560,3563,3559.5,3562.5,374,51.0238
13,57,3562,3562,3559,3560,799,43.3067
13,54,3562,3564,3561.5,3562,681,49.0478
13,51,3562.5,3563.5,3561,3562.5,372,50.6052
13,48,3560,3564,3560,3562.5,1303,50.6052
13,45,3561,3561.5,3559,3560,576,42.7711
13,42,3560,3561.5,3559,3561,457,45.4484
13,39,3559.5,3561,3559.5,3560.5,595,43.8155
13,36,3560,3561,3558.5,3559.5,425,40.5084
13,33,3560.5,3560.5,3556.5,3559.5,1637,40.5084
13,30,3561.5,3562.5,3560,3560.5,543,42.6742
13,27,3560.5,3562,3559.5,3561.5,536,44.9036
13,24,3559.5,3560.5,3558.5,3560.5,347,42.0946
13,21,3559.5,3560.5,3558.5,3560,430,40.6908
13,18,3559,3562,3559,3560,709,40.6908
13,15,3558,3559.5,3557.5,3559,467,38.1029
13,12,3560.5,3560.5,3557.5,3557.5,883,34.0976
13,9,3561.5,3562.5,3559,3560.5,760,38.7549
13,6,3559,3562,3558.5,3561.5,635,40.4656
13,3,3559.5,3560.5,3556.5,3559,2012,33.6683
13,0,3564,3564,3559.5,3559.5,737,34.3977
12,57,3561,3564,3561,3563.5,1038,40.9948
12,54,3559,3561.5,3558.5,3561,819,33.6046
12,51,3560.5,3561.5,3558.5,3559,957,26.7933
12,48,3562,3562.5,3558.5,3560,1357,28.1333
12,45,3563,3563,3560,3561.5,1650,30.2397
12,42,3563,3563.5,3561,3563,1504,32.4993
12,39,3565,3566,3561.5,3563.5,1915,33.2687
12,36,3564.5,3565.5,3562.5,3565,2153,35.6178
12,33,3568.5,3569,3564,3564.5,2063,34.1793
12,30,3572.5,3572.5,3568.5,3569,1193,42.027
12,27,3572.5,3573.5,3571,3572.5,1130,50.3817
12,24,3572,3573.5,3571.5,3572.5,1269,50.3817
12,21,3569.5,3572,3569,3572,1054,49.1362
12,18,3569,3570.5,3566,3569,1871,40.8663
12,15,3568.5,3571.5,3568,3568.5,2112,39.3399
12,12,3568.5,3569.5,3566.5,3568.5,1234,39.3399
12,9,3568.5,3569,3565,3568.5,3796,39.3399
12,6,3571,3571.5,3568.5,3569,2109,40.1701
12,3,3571.5,3572,3570,3570.5,1157,42.6791
12,0,3571.5,3574.5,3571.5,3571.5,1139,44.3956
11,57,3573.5,3574,3570.5,3572,1921,45.2404
11,54,3576,3577.5,3572.5,3573.5,1987,47.7727
11,51,3575.5,3577,3574,3576,1305,52.3037
11,48,3575,3578,3574,3575.5,1981,51.4485
11,45,3571.5,3577,3571.5,3575,3401,50.6265
11,42,3568.5,3573,3568,3571.5,2023,44.5209
11,39,3572.5,3573.5,3568,3568.5,2500,38.4643
11,36,3573,3574,3571,3572.5,1609,44.4757
11,33,3570.5,3573.5,3569,3573,1780,45.2974
11,30,3570.5,3576,3569,3571,3705,41.267
11,27,3573,3573,3567.5,3570.5,2434,40.245
11,24,3570,3573.5,3569.5,3573.5,2620,44.5657
11,21,3575.5,3576,3568.5,3570,2788,37.2697
11,18,3574.5,3576.5,3572.5,3575.5,1464,46.1288
11,15,3576,3578,3574.5,3575,1418,45.0257
