Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3580;3582;3575,56;3575,56;445;38,1642
17;54;3583;3583;3579;3581;900;46,2777
17;51;3582;3584;3582;3583;287;49,8993
17;48;3582;3584;3581;3582;550;48,0103
17;45;3579;3582;3579;3581,5;563;47,084
17;42;3583,5;3583,5;3579;3579;1074;42,3119
17;39;3582,5;3584;3581,5;3584;424;50,8241
17;36;3583;3584;3582,5;3582,5;333;47,9045
17;33;3584,5;3584,5;3583;3583;226;48,8013
17;30;3582,5;3588;3582;3584;2164;50,5591
17;27;3580;3583;3580;3582,5;578;47,9477
17;24;3581;3581;3579,5;3579,5;204;42,2865
17;21;3581,5;3582;3579;3581;695;44,5354
17;18;3580,5;3582,5;3580,5;3582;494;46,0514
17;15;3582;3582;3580;3581;653;44,2904
17;12;3576,5;3583;3576;3582;2058;45,6749
17;9;3577;3577,5;3573,5;3576;1075;34,2189
17;6;3577;3577,5;3573;3577;1866;35,3734
17;3;3579;3580;3575,5;3577,5;4365;35,9362
17;0;3588,5;3589,5;3578,5;3579;4210;37,6031
16;57;3592,5;3594,5;3578;3588,5;7557;51,7085
16;54;3590,5;3593;3590,5;3593;705;61,9257
16;51;3591;3593,5;3590;3590,5;1255;57,6042
16;48;3592;3592;3590,5;3591;788;58,8446
16;45;3593;3595;3592;3592;1400;61,2958
16;42;3594,5;3594,5;3592;3593;1459;63,7621
16;39;3590;3594,5;3588,5;3594,5;2106;67,5477
16;36;3588,5;3590;3588;3589,5;935;60,2414
16;33;3586,5;3589;3586;3589;758;59,3924
16;30;3588,5;3590;3586;3586,5;1116;54,9237
16;27;3590,5;3591,5;3588;3588,5;1450;59,8134
16;24;3588;3592;3587;3590,5;1397;65,2036
16;21;3587,5;3589;3585,5;3588;1906;61,1387
16;18;3586,5;3589,5;3586,5;3587,5;1531;60,2769
16;15;3584;3588;3583;3586,5;2568;58,5707
16;12;3583;3584;3582,5;3584;1277;53,9821
16;9;3581;3584;3580,5;3583;2281;52,0078
16;6;3579;3582;3579;3581;1579;47,8528
16;3;3578;3580;3577,5;3579;1490;43,2942
16;0;3577;3578,5;3575;3578;1939;40,8953
15;57;3574;3577;3574;3577;1945;38,4785
15;54;3575,5;3575,5;3572;3574;2994;30,5702
15;51;3580,5;3580,5;3575;3575,5;2551;32,5105
15;48;3579;3581;3578;3580,5;1269;40,4589
15;45;3578;3579;3577;3579;567;36,1073
15;42;3579;3579,5;3577;3577,5;2254;31,4556
15;39;3580;3580;3578,5;3578,5;615;32,9402
15;36;3580;3581;3579;3580;1205;35,258
15;33;3580,5;3581,5;3579,5;3580;1982;35,258
