Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3126,5;3127,5;3126,5;3126,5;14;45,6162
17;54;3126,5;3127,5;3126,5;3127,5;36;55,8229
17;51;3127,5;3127,5;3126,5;3126,5;8;44,2371
17;48;3127,5;3127,5;3127;3127;12;50,3703
17;45;3127;3127,5;3127;3127;7;50,3703
17;42;3127;3127;3127;3127;1;50,3703
17;39;3126,5;3127;3126,5;3126,5;13;44,1732
17;36;3126,5;3126,5;3126,5;3126,5;1;44,1732
17;33;3126,5;3127,5;3126,5;3127;14;49,503
17;30;3127;3127;3127;3127;1;49,503
17;27;3126,5;3127;3126,5;3127;18;49,503
17;24;3126,5;3126,5;3126,5;3126,5;3;44,1031
17;21;3127,5;3127,5;3126,5;3127;36;48,9652
17;18;3127,5;3127,5;3127;3127;2;48,9652
17;15;3126,5;3127,5;3126,5;3127,5;7;54,1086
17;12;3127;3127,5;3127;3127;28;49,1486
17;9;3127,5;3127,5;3127,5;3127,5;2;54,6314
17;6;3127;3127,5;3127;3127,5;4;54,6314
17;3;3127,5;3127,5;3127,5;3127,5;2;54,6314
17;0;3127;3127;3127;3127;6;50,1818
16;57;3127;3127;3126,5;3126,5;11;45,1901
16;54;3126,5;3127;3126,5;3127;3;49,8259
16;51;3127;3127,5;3126,5;3126,5;18;44,5432
16;48;3127;3127;3127;3127;6;49,37
16;45;3127,5;3127,5;3126,5;3127,5;15;54,8934
16;42;3127;3127;3126,5;3126,5;12;43,0635
16;39;3127;3127,5;3127;3127;10;49,0342
16;36;3127;3127;3127;3127;1;49,0342
16;33;3127;3127;3127;3127;1;49,0342
16;30;3127;3127;3127;3127;2;49,0342
16;27;3127,5;3127,5;3126,5;3126,5;13;43,1768
16;24;3127,5;3127,5;3127,5;3127,5;15;54,893
16;21;3127;3127,5;3127;3127,5;6;54,893
16;18;3127;3127,5;3126,5;3127,5;14;54,893
16;15;3126,5;3127,5;3126,5;3127;9;49,3958
16;12;3126,5;3127,5;3126,5;3127,5;6;55,699
16;9;3126,5;3127,5;3126,5;3127,5;41;55,699
16;6;3126,5;3127,5;3126,5;3127,5;141;55,699
16;3;3127;3127;3126,5;3127;76;50,6578
16;0;3127;3127;3127;3127;2;50,6578
15;57;3127;3127;3127;3127;13;50,6578
15;54;3127;3127;3127;3127;4;50,6578
15;51;3127;3127;3127;3127;2;50,6578
15;48;3127,5;3127,5;3127;3127;110;50,6578
15;45;3127,5;3127,5;3127,5;3127,5;2;54,6439
15;42;3126,5;3127;3126,5;3126,5;24;46,8815
15;39;3127;3127;3126,5;3126,5;5;46,8815
15;36;3126,5;3127,5;3126,5;3127,5;2;54,9974
15;33;3127;3127,5;3126,5;3126,5;32;46,3777
15;30;3127;3127,5;3127;3127,5;37;56,4107
15;27;3127;3127;3127;3127;4;51,5437
15;24;3126,5;3126,5;3126,5;3126,5;61;45,9387
15;21;3127;3127;3127;3127;2;51,4667
15;18;3126,5;3126,5;3126,5;3126,5;5;45,3614
15;15;3127;3127;3127;3127;10;51,3609
15;12;3127;3127;3127;3127;4;51,3609
15;9;3126,5;3127;3126,5;3126,5;124;45,1001
15;6;3127;3127;3126,5;3126,5;6;45,1001
15;3;3127,5;3127,5;3127;3127;14;50,7305
15;0;3127,5;3127,5;3127;3127;2;50,7305
14;57;3126,5;3127,5;3126,5;3127,5;4;56,8503
14;54;3127;3127,5;3127;3127,5;31;56,8503
14;51;3127;3127;3126,5;3127;11;51,8411
14;48;3127,5;3127,5;3127;3127,5;5;58,1046
14;45;3127,5;3127,5;3127;3127;21;52,8103
14;42;3127;3127;3127;3127;18;52,8103
14;39;3127,5;3127,5;3127;3127;13;52,8103
14;36;3127;3127,5;3126,5;3127,5;23;58,755
14;33;3127;3127;3127;3127;1;53,9406
14;30;3127;3127;3126,5;3127;60;53,9406
14;27;3127;3127;3127;3127;8;53,9406
14;24;3127;3127,5;3126,5;3126,5;34;49,1921
14;21;3127,5;3127,5;3126,5;3127;34;54,3998
14;18;3126,5;3127;3126,5;3127;51;54,3998
14;15;3126,5;3127;3126,5;3126,5;59;49,8192
14;12;3127;3127;3126,5;3127;86;54,9442
14;9;3127;3127;3127;3127;40;54,9442
14;6;3126,5;3127;3126,5;3127;45;54,9442
14;3;3127;3127;3126,5;3127;23;54,9442
14;0;3126,5;3127;3126,5;3127;156;54,9442
13;57;3127;3127,5;3127;3127;58;54,9442
13;54;3127;3127,5;3126,5;3126,5;10;51,7632
13;51;3126,5;3127;3126,5;3127;42;55,3948
13;48;3126,5;3126,5;3126,5;3126,5;118;52,2864
13;45;3127,5;3127,5;3126,5;3126,5;62;52,2864
13;42;3127,5;3127,5;3127;3127,5;152;59,4281
13;39;3127;3127;3126,5;3127;212;56,681
13;36;3126,5;3127,5;3126,5;3127;21;56,681
13;33;3127;3127,5;3127;3127;119;56,681
13;30;3127;3127;3126,5;3127;209;56,681
13;27;3125,5;3127;3125,5;3127;1423;56,681
13;24;3125;3126;3125;3125,5;201;49,6155
13;21;3126;3126;3125;3125;116;46,9366
13;18;3127;3127;3126;3126,5;47;55,0972
