Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3288.5,3292.5,3280.374,3280.374,1657,37.4744
17,54,3291,3291,3280.374,3280.374,1062,37.4744
17,51,3290.5,3291,3280.374,3280.374,600,37.4744
17,48,3291,3291.5,3280.374,3280.374,532,37.4744
17,45,3290,3291.5,3280.374,3280.374,681,37.4744
17,42,3289.5,3290,3280.374,3280.374,682,37.4744
17,39,3292,3293,3280.374,3280.374,1646,37.4744
17,36,3292,3293,3291,3292,1210,70.1815
17,33,3288.5,3293,3288,3292,2894,70.1815
17,30,3288.5,3289,3287.5,3288.5,672,61.4471
17,27,3287.5,3289,3287.5,3288.5,1256,61.4471
17,24,3287,3288,3287,3287.5,356,58.4487
17,21,3287,3288,3286.5,3286.5,516,55.2143
17,18,3287,3288,3286.5,3287,366,57.2845
17,15,3288.5,3288.5,3285.5,3287.5,1175,59.351
17,12,3287.5,3288.5,3287.5,3288.5,262,63.6126
17,9,3287.5,3288,3287,3287.5,319,61.0132
17,6,3288,3288,3287,3287.5,451,61.0132
17,3,3287,3288.5,3287,3288.5,605,65.0181
17,0,3288.5,3289,3287,3287.5,1782,62.7475
16,57,3286,3289,3286,3288,1765,64.6972
16,54,3284.5,3286,3284.5,3286,442,60.0913
16,51,3284.5,3285.5,3284.5,3284.5,237,56.1027
16,48,3286,3286,3284.5,3284.5,870,56.1027
16,45,3283.5,3286,3283.5,3286,1314,61.3933
16,42,3283.5,3284,3283,3284,281,56.2899
16,39,3283,3283.5,3282.5,3283,768,53.4319
16,36,3283.5,3283.5,3282.5,3283,194,53.4319
16,33,3284,3284.5,3283,3284,653,56.6243
16,30,3285,3285,3283.5,3284,510,56.6243
16,27,3283.5,3285.5,3283,3285,888,59.6998
16,24,3284,3285,3282.5,3283.5,726,56.4015
16,21,3282.5,3285,3282.5,3284.5,1061,59.4116
16,18,3283.5,3284,3282,3282,720,53.6718
16,15,3284.5,3285,3282.5,3283.5,1646,58.2622
16,12,3282,3285.5,3281.5,3285,2835,63.2884
16,9,3280.5,3282.5,3280,3282,1317,56.2846
16,6,3278.5,3281,3278,3281,1103,53.5412
16,3,3278.5,3279,3277.5,3278.5,471,45.6187
16,0,3280.5,3281,3276.5,3278,2670,43.8401
15,57,3281,3281.5,3280,3280.5,922,51.6888
15,54,3280.5,3281.5,3280,3281,770,53.4665
15,51,3280,3280.5,3279,3280.5,1015,51.9314
15,48,3281.5,3282,3279.5,3279.5,1330,48.7943
15,45,3282,3282,3281,3281.5,904,55.5241
15,42,3282,3283,3281,3281.5,1730,55.5241
15,39,3279,3282,3278.5,3281.5,2366,55.5241
15,36,3277.5,3279.5,3277,3278.5,1433,46.6945
15,33,3277.5,3277.5,3275.5,3277.5,956,43.2045
15,30,3277.5,3278,3277,3277,691,41.4239
15,27,3275.5,3278,3275.5,3278,942,43.9848
15,24,3278.5,3279,3275.5,3276,1706,36.7195
15,21,3277.5,3279,3276.5,3278.5,1382,43.2273
15,18,3278.5,3280,3277,3277.5,1734,39.2267
15,15,3277.5,3278.5,3276,3278,1627,40.5535
15,12,3278.5,3279,3277.5,3278,771,40.5535
15,9,3278.5,3278.5,3277.5,3278,694,40.5535
15,6,3280,3280,3278,3278.5,1223,41.6823
15,3,3279.5,3280,3278.5,3280,379,45.1859
15,0,3280.5,3280.5,3279,3280,243,45.1859
14,57,3279,3280.5,3278,3280.5,512,46.3046
14,54,3280.5,3282.5,3278.5,3278.5,1884,40.867
14,51,3280,3281.5,3279.5,3280.5,853,45.1088
14,48,3278.5,3280.5,3277.5,3280.5,1403,45.1088
14,45,3279,3279.5,3277,3278.5,1580,39.7134
14,42,3281.5,3281.5,3277,3279.5,2753,41.6124
14,39,3282.5,3284,3280.5,3281.5,1275,45.6679
14,36,3282.5,3283.5,3280.5,3282.5,1884,47.8323
14,33,3281.5,3283,3281.5,3282.5,754,47.8323
14,30,3285,3285.5,3281.5,3282,2023,46.7442
14,27,3287.5,3289,3285,3285,1742,52.8908
14,24,3284.5,3287.5,3284.5,3287,1322,57.5777
14,21,3285.5,3287,3283.5,3285,1259,53.774
14,18,3288.5,3288.5,3285,3285.5,1923,54.917
14,15,3284.5,3289,3284,3288,3430,60.9305
14,12,3284.5,3285,3281.5,3284.5,3125,54.4458
14,9,3286,3286.5,3284.5,3284.5,1069,54.4458
14,6,3286,3287,3284,3286,2395,58.0034
14,3,3282.5,3287,3282.5,3286.5,4045,59.2008
14,0,3282.5,3283,3280.5,3282,1952,50.6951
13,57,3276,3283,3276,3283,4715,52.974
13,54,3277,3277,3275,3276,1075,33.5608
13,51,3277,3277.5,3275.5,3277,1937,35.5051
13,48,3278.5,3279,3276,3276.5,1675,33.7224
13,45,3278.5,3279.5,3278,3278,1538,36.5357
13,42,3277,3279,3275.5,3278.5,3221,37.5041
