Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3209;3213,5;3205,678;3205,678;182;55,7852
17;54;3210;3211;3205,678;3205,678;717;55,7852
17;51;3207;3210,5;3205,678;3205,678;482;55,7852
17;48;3208,5;3209,5;3204,5;3205,678;1220;55,7852
17;45;3207;3209,5;3205,678;3205,678;296;55,7852
17;42;3208;3209;3205,5;3205,678;1398;55,7852
17;39;3208,5;3209,5;3205,678;3205,678;403;55,7852
17;36;3211,5;3211,5;3205,678;3205,678;442;55,7852
17;33;3210;3213;3205,678;3205,678;831;55,7852
17;30;3210;3210,5;3205,678;3205,678;650;55,7852
17;27;3206,5;3211,5;3205,678;3205,678;1847;55,7852
17;24;3204,5;3207;3204,5;3207;375;60,6122
17;21;3204,5;3205;3204;3204,5;239;53,5553
17;18;3204;3205;3204;3204,5;88;53,5553
17;15;3204;3205;3204;3204;201;52,0746
17;12;3204,5;3204,5;3204;3204;298;52,0746
17;9;3206,5;3206,5;3204,5;3205;655;55,1042
17;6;3206,5;3207;3205;3206,5;381;59,9633
17;3;3205,5;3207,5;3205;3206,5;1045;59,9633
17;0;3203;3206;3202,5;3205,5;868;57,8256
16;57;3203,5;3204;3203;3203;542;51,8582
16;54;3204;3204,5;3203;3203;440;51,8582
16;51;3204;3204,5;3202,5;3203,5;613;53,1552
16;48;3203,5;3204,5;3203,5;3204;288;54,4191
16;45;3203,5;3204;3202,5;3203,5;703;53,39
16;42;3204,5;3204,5;3202,5;3203,5;949;53,39
16;39;3203;3205,5;3202;3204,5;1695;55,5528
16;36;3203;3204,5;3201;3202,5;1676;51,9369
16;33;3205;3206;3202,5;3203,5;1609;53,9756
16;30;3203,5;3206;3203;3205,5;1369;58,2198
16;27;3203,5;3204,5;3202;3203,5;967;54,9289
16;24;3203,5;3204,5;3201;3204;1108;55,952
16;21;3200,5;3203,5;3200;3203;1872;54,3738
16;18;3199;3201,5;3197,5;3200,5;1680;50,2346
16;15;3203,5;3204;3197,5;3199;2712;47,5853
16;12;3200;3203,5;3199,5;3203,5;2657;55,8708
16;9;3198,5;3201;3198;3200;1720;49,5232
16;6;3198;3200;3197;3198;2082;45,3523
16;3;3199,5;3200,5;3197,5;3198;1682;45,3523
16;0;3202;3203,5;3198,5;3199,5;4961;47,9125
15;57;3205;3206;3200;3202,5;5897;53,524
15;54;3211;3212;3204;3205;5941;58,8582
15;51;3210;3213,5;3210;3211;2392;75,663
15;48;3207,5;3211,5;3207;3210;2189;74,5379
15;45;3209,5;3211;3207,5;3207,5;1825;71,4769
15;42;3209,5;3212;3209;3210;1981;80,4586
15;39;3205,5;3212;3204,5;3209,5;5345;79,9917
15;36;3204,5;3205,5;3204;3205,5;1126;75,6737
15;33;3204;3206;3203,5;3204,5;1687;74,3908
15;30;3203;3204,5;3202,5;3204,5;917;74,3908
15;27;3202,5;3204,5;3200,5;3203,5;2706;73,1707
15;24;3198,5;3205;3197,5;3202,5;5393;71,9289
15;21;3196;3198,5;3195;3198;1849;65,1977
15;18;3192,5;3197;3192,5;3196;1800;61,3754
15;15;3193,5;3194;3191,5;3192,5;1166;52,9845
15;12;3194,5;3195,5;3193;3193,5;579;56,2251
15;9;3194,5;3195,5;3191,5;3194,5;1977;59,6105
15;6;3195;3195,5;3193,5;3194,5;1086;59,6105
15;3;3192,5;3196;3192;3194,5;1566;59,6105
15;0;3193,5;3194;3192;3192,5;1145;55,3007
14;57;3196;3197;3193,5;3194;2322;59,7402
14;54;3193;3196;3192,5;3196;1039;66,3333
14;51;3194,5;3195;3193;3193,5;1301;61,387
14;48;3191;3194,5;3190,5;3194,5;2252;64,9303
14;45;3189;3191;3189;3190,5;1168;55,3598
14;42;3188,5;3193;3188;3189,5;3417;52,3406
14;39;3188;3189,5;3187,5;3189;702;50,7954
14;36;3188,5;3189,5;3187,5;3188,5;951;49,2681
14;33;3186,5;3189;3185,5;3188,5;1185;49,2681
14;30;3185,5;3186,5;3184,5;3186;2106;41,4305
14;27;3187;3187,5;3185;3185;1968;37,8651
14;24;3190;3191;3186,5;3187;1830;42,6916
14;21;3189,5;3191;3189;3190;942;51,9072
14;18;3189,5;3191,5;3189;3190;941;51,9072
14;15;3189,5;3190;3188;3189,5;1000;50,3675
14;12;3190,5;3190,5;3189,5;3189,5;472;50,3675
14;9;3193,5;3193,5;3190;3190;832;51,7973
14;6;3193;3194,5;3191,5;3193;970;61,5289
14;3;3191,5;3193;3191;3193;584;61,5289
14;0;3189,5;3193;3189,5;3191,5;1094;58,1381
13;57;3189,5;3190,5;3189;3190;1169;54,4067
13;54;3192,5;3193;3189,5;3189,5;1175;53,1131
13;51;3193;3193,5;3191;3192,5;1752;63,0854
13;48;3192;3194,5;3192;3193;587;64,9734
13;45;3192;3193,5;3191;3192,5;1068;63,9722
13;42;3191;3194,5;3191;3192;1383;62,9898
13;39;3192,5;3193;3190,5;3191;2071;61,0158
13;36;3196;3196;3192,5;3192,5;1488;65,9125
13;33;3193,5;3197;3193;3195,5;2761;77,4568
13;30;3194;3194,5;3193;3193,5;712;74,7153
13;27;3194,5;3195;3193;3194,5;1068;79,1863
13;24;3194,5;3195,5;3194;3194,5;1589;79,1863
13;21;3193;3196,5;3193;3194,5;3800;79,1863
13;18;3192,5;3193,5;3191;3193,5;1775;78,1389
13;15;3189,5;3193;3189;3193;1856;77,6159
13;12;3187,5;3192,5;3187;3189,5;3678;73,4944
13;9;3189,5;3189,5;3185,5;3187;1897;69,807
13;6;3188;3189,5;3186,5;3189;2577;77,8526
13;3;3186;3188,5;3185,5;3187,5;1698;75,9197
13;0;3183,5;3187;3183;3186;2740;73,7962
12;57;3183,5;3184,5;3182,5;3183,5;981;69,6549
12;54;3184;3184;3182,5;3183;1059;68,7373
12;51;3180;3184,5;3180;3183,5;3296;70,7231
12;48;3180,5;3181;3179;3180;1044;63,9543
12;45;3179;3181;3178;3181;1505;68,1335
12;42;3177;3180,5;3177;3178,5;3283;62,435
12;39;3176;3177,5;3175,5;3177;1035;58,2782
12;36;3175,5;3176;3175;3176;394;55,21
12;33;3174,5;3176;3174,5;3176;422;55,21
12;30;3174,5;3175;3173,5;3174,5;531;50,5021
12;27;3175,5;3177,5;3174;3174;1031;48,8376
12;24;3175;3176;3173,5;3175,5;636;53,8855
12;21;3175,5;3176;3173;3175;998;52,3614
12;18;3176,5;3177,5;3175;3176;1100;55,7855
12;15;3175;3176,5;3173,5;3176;1283;55,7855
12;12;3174;3174,5;3173;3174,5;426;51,7005
12;9;3173,5;3175;3172;3173,5;1711;48,7705
12;6;3174,5;3175;3173;3173,5;1204;48,7705
12;3;3175;3176;3174;3175;818;52,9228
12;0;3176,5;3176,5;3174;3175;656;52,9228
11;57;3175;3177;3174;3176,5;2259;57,1158
11;54;3176,5;3177;3174;3175,5;1354;54,904
11;51;3176;3177,5;3175;3177;2006;59,1535
11;48;3175;3176;3173,5;3175,5;728;55,9905
11;45;3173;3175;3173;3175;553;54,9098
11;42;3172,5;3174;3172;3173;677;50,3844
11;39;3174,5;3175;3172;3172,5;1217;49,2008
11;36;3173,5;3175,5;3173;3174,5;729;53,984
11;33;3173,5;3175,5;3171,5;3174;2127;52,9215
11;30;3176;3176;3172,5;3173;1788;50,8123
11;27;3176,5;3179;3175;3175,5;3066;56,7103
11;24;3176;3177;3174,5;3177;1198;60,6313
11;21;3175;3177,5;3174;3176;2062;58,8709
11;18;3173;3177,5;3173;3174,5;2076;56,1392
11;15;3174,5;3177;3172,5;3173,5;2748;54,2585
11;12;3175,5;3176;3173;3174,5;2796;56,5084
11;9;3173;3176,5;3172,5;3175,5;5162;58,7715
11;6;3171,5;3173,5;3169,5;3173;3304;54,5457
11;3;3166,5;3171,5;3166;3171;2518;50,7995
11;0;3169;3169;3165;3166,5;2704;40,5654
10;57;3168;3171;3168;3169,5;1730;46,5609
10;54;3169;3170;3168;3168;773;42,6237
10;51;3168,5;3169,5;3167,5;3169;992;44,6607
10;48;3168,5;3169,5;3166,5;3168,5;1615;43,4049
10;45;3167;3170;3166,5;3168,5;2206;43,4049
10;42;3168,5;3169,5;3167;3167,5;1116;41,1002
10;39;3169,5;3170;3167,5;3168,5;1443;42,7154
10;36;3168,5;3170;3168;3169,5;2111;44,3334
10;33;3169,5;3170;3166;3168,5;3742;42,3041
10;30;3172,5;3172,5;3168,5;3169,5;2201;43,7863
10;27;3171,5;3173;3170,5;3172,5;1322;48,5219
10;24;3170,5;3173;3170;3172;1099;47,6456
10;21;3171;3173;3168,5;3170,5;2065;45,0393
10;18;3172,5;3173;3171;3171,5;1806;46,4714
10;15;3171;3173;3170,5;3173;1883;48,625
10;12;3170,5;3172,5;3167;3171;3949;45,4979
10;9;3179;3179,5;3169,5;3171;6131;45,4979
10;6;3179,5;3180;3178;3179;1399;57,5873
10;3;3181,5;3182;3178,5;3179;1237;57,5873
10;0;3180,5;3182;3179;3182;2040;63
9;57;3177;3182;3177;3180,5;4006;61,3117
9;54;3177;3178;3175,5;3177,5;1982;57,7296
9;51;3173;3177;3172;3176,5;3206;56,4825
9;48;3176;3178;3172,5;3172,5;3548;51,1267
9;45;3174;3176,5;3174;3176;2378;56,8072
9;42;3171,5;3177,5;3170;3173,5;6026;53,371
9;39;3170;3173;3169;3172;3710;51,2084
9;36;3172;3174;3169;3170;6366;48,236
9;33;3178;3179,5;3171,5;3171,5;9275;50,3731
9;30;3188;3188;3177;3178;11351;61,3021
9;27;3185,5;3189;3184;3188;2003;88,8361
9;24;3187;3188;3184,5;3186;3052;87,8201
9;21;3187,5;3191;3186,5;3187;4587;91,6944
9;18;3186;3189;3184,5;3187;3609;91,6944
