Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3240.5,3240.5,3240.5,3240.5,1,52.8337
17,54,3240.5,3240.5,3240,3240.5,29,52.8337
17,51,3240.5,3240.5,3240.5,3240.5,2,52.8337
17,48,3240.5,3240.5,3240.5,3240.5,3,52.8337
17,45,3240.5,3240.5,3240.5,3240.5,25,52.8337
17,42,3240.5,3240.5,3240.5,3240.5,20,52.8337
17,39,3240.5,3240.5,3240,3240,14,46.2101
17,30,3240.5,3240.5,3240,3240.5,42,53.1394
17,27,3240,3240.5,3240,3240,4,45.559
17,21,3240.5,3240.5,3240.5,3240.5,12,53.6122
17,15,3240.5,3240.5,3240.5,3240.5,23,53.6122
17,9,3240,3240,3240,3240,7,45.2707
17,6,3240,3240,3240,3240,3,45.2707
17,0,3240,3240,3240,3240,6,45.2707
16,57,3240.5,3240.5,3240.5,3240.5,2,52.8847
16,48,3240,3240,3240,3240,4,44.1646
16,45,3240.5,3240.5,3240,3240,16,44.1646
16,42,3240,3240.5,3240,3240.5,14,52.5509
16,39,3240,3240,3240,3240,112,42.3935
16,36,3240.5,3240.5,3240.5,3240.5,2,52.9111
16,33,3240.5,3240.5,3240.5,3240.5,18,52.9111
16,30,3240.5,3240.5,3240.5,3240.5,2,52.9111
16,27,3240.5,3240.5,3240.5,3240.5,11,52.9111
16,24,3240.5,3240.5,3240.5,3240.5,80,52.9111
16,21,3240.5,3240.5,3240.5,3240.5,51,52.9111
16,18,3240.5,3240.5,3240.5,3240.5,2,52.9111
16,15,3240.5,3240.5,3240,3240,6,44.7521
16,9,3240,3240.5,3240,3240.5,2,53.333
16,6,3240.5,3240.5,3240.5,3240.5,1,53.333
16,3,3240,3240.5,3240,3240.5,2,53.333
16,0,3240.5,3240.5,3240.5,3240.5,1,53.333
15,57,3240,3240.5,3240,3240.5,31,53.333
15,54,3240.5,3240.5,3240,3240.5,24,53.333
15,51,3240.5,3240.5,3240.5,3240.5,24,53.333
15,48,3240.5,3240.5,3240,3240,22,47.3202
15,45,3240.5,3240.5,3240,3240,5,47.3202
15,42,3240.5,3240.5,3240,3240,47,47.3202
15,39,3240,3240.5,3240,3240.5,18,52.7632
15,36,3240,3240.5,3240,3240.5,2,52.7632
15,33,3240.5,3240.5,3240,3240,4,47.5625
15,30,3240.5,3240.5,3240.5,3240.5,2,52.9788
