Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3231,5;3233,5;3228,992;3228,992;262;46,3127
17;54;3231,5;3233;3228,992;3228,992;569;46,3127
17;51;3229,5;3231,5;3228,992;3228,992;479;46,3127
17;48;3230;3231;3228,992;3228,992;943;46,3127
17;45;3229,5;3230;3228;3228,992;921;46,3127
17;42;3229,5;3230;3228,992;3228,992;606;46,3127
17;39;3229,5;3229,5;3228,5;3228,992;194;46,3127
17;36;3228,5;3229,5;3228,5;3228,992;487;46,3127
17;33;3228,5;3229;3227,5;3228,992;397;46,3127
17;30;3228;3228,992;3227;3228,992;520;46,3127
17;27;3228;3228,992;3226;3228,992;1260;46,3127
17;24;3229;3229,5;3228;3228,992;545;46,3127
17;21;3229;3229,5;3227,5;3228,992;803;46,3127
17;18;3231;3231;3228,992;3228,992;814;46,3127
17;15;3231,5;3232,5;3228,992;3228,992;817;46,3127
17;12;3232,5;3232,5;3228,992;3228,992;914;46,3127
17;9;3233;3233,5;3228,992;3228,992;519;46,3127
17;6;3233;3234,5;3228,992;3228,992;778;46,3127
17;3;3231,5;3233,5;3228,992;3228,992;1601;46,3127
17;0;3229,5;3232;3228,5;3231;1180;52,7918
16;57;3231;3231,5;3229;3229,5;1086;47,7184
16;54;3230;3231;3229,5;3230,5;780;51,1193
16;51;3229;3230;3228,5;3230;728;49,4465
16;48;3229,5;3230,5;3228,5;3229;1036;46,0156
16;45;3230,5;3231;3229;3229,5;884;47,5127
16;42;3229;3231;3229;3230,5;614;50,5681
16;39;3230;3231;3228,5;3229;953;45,7048
16;36;3230;3231;3229;3230;750;48,669
16;33;3229,5;3231;3228,5;3230,5;785;50,1799
16;30;3230;3232;3229,5;3229,5;2350;47,1318
16;27;3230;3230,5;3228,5;3229,5;709;47,1318
16;24;3229,5;3231;3229;3230,5;965;49,7567
16;21;3230;3231;3228,5;3229,5;1326;47,0166
16;18;3227,5;3230;3227;3230;1338;48,238
16;15;3227;3228,5;3227;3228;856;42,7102
16;12;3227,5;3228;3226;3227;2544;39,7214
16;9;3230;3230,5;3227;3227,5;1966;40,7074
16;6;3228,5;3231;3227,5;3230,5;2012;47,2407
16;3;3227;3228,5;3226,5;3228;1376;39,7593
