Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3443;3452,927;3438;3452,927;293;60,0876
17;54;3442;3452,927;3440,5;3452,927;532;60,0877
17;51;3443;3452,927;3441,5;3452,927;287;60,0876
17;48;3443;3452,927;3441,5;3452,927;295;60,0877
17;45;3443,5;3452,927;3443;3452,927;648;60,0877
17;42;3445;3452,927;3443,5;3452,927;373;60,0877
17;39;3444;3452,927;3443,5;3452,927;273;60,0876
17;36;3443,5;3452,927;3443,5;3452,927;721;60,0876
17;33;3445,5;3452,927;3442,5;3452,927;1176;60,0876
17;30;3442;3452,927;3442;3452,927;782;60,0876
17;27;3443;3443,5;3442;3442,5;573;33,3859
17;24;3445;3446;3442;3443;1196;34,4109
17;21;3446;3446;3445;3445;85;38,8404
17;18;3445,5;3446;3444,5;3445,5;455;40,0368
17;15;3445,5;3447;3445,5;3446;316;41,2157
17;12;3445;3446,5;3445;3446;375;41,2157
17;9;3449;3449;3444,5;3445,5;1639;39,6843
17;6;3450,5;3451;3448;3448,5;558;46,4217
17;3;3449,5;3451;3449;3450,5;698;51,8736
17;0;3450,5;3451;3449;3449,5;546;49,0981
16;57;3450,5;3451;3449,5;3450;1261;50,4489
16;54;3446;3451;3446;3450;1708;50,4489
16;51;3445,5;3447,5;3445;3446,5;930;40,5821
16;48;3444,5;3446;3440,5;3446;3604;38,97
16;45;3448,5;3448,5;3444;3444,5;1937;33,9803
16;42;3448,5;3448,5;3447;3448,5;543;42,6058
16;39;3449;3449;3447,5;3448;341;40,8635
16;36;3448,5;3449;3447,5;3449;342;43,305
16;33;3448,5;3449,5;3448;3449;518;43,305
16;30;3447;3450;3447;3449;990;43,3049
16;27;3449;3449;3447;3447;758;37,3068
16;24;3448,5;3449,5;3448,5;3448,5;421;40,2742
16;21;3448;3449,5;3448;3448,5;407;40,2742
16;18;3448;3450;3445,5;3448,5;1655;40,2742
16;15;3449,5;3451;3447,5;3448;881;38,9789
16;12;3448;3450,5;3447,5;3450;1006;42,394
16;9;3452;3452;3445;3447,5;3484;35,8725
16;6;3451,5;3453,5;3451,5;3451,5;647;43,1261
16;3;3451,5;3453;3451,5;3452;363;44,1626
16;0;3452;3453;3451,5;3451,5;597;42,888
15;57;3453,5;3454;3451;3452;1128;43,8168
15;54;3452,5;3453,5;3452;3453,5;711;46,6298
15;51;3455;3455,5;3452;3452,5;1173;44,4209
15;48;3453;3455;3453;3454,5;894;48,1195
15;45;3451,5;3453,5;3450;3453;1806;44,926
15;42;3455;3455;3451,5;3451,5;1725;41,5872
15;39;3454,5;3456,5;3453;3454,5;1218;46,8634
15;36;3457,5;3457,5;3454;3455;1158;47,802
15;33;3454;3458;3453;3457,5;1960;52,7026
15;30;3455;3455,5;3454;3454,5;851;46,6027
15;27;3457,5;3458;3454;3455,5;1805;48,5404
15;24;3457,5;3458;3454,5;3457,5;2993;52,6022
15;21;3459;3460,5;3457;3457;1357;51,6633
15;18;3461;3462;3458,5;3459;1696;55,7667
15;15;3460;3461;3457;3460,5;1630;59,032
15;12;3462,5;3463;3458,5;3460,5;2257;59,032
15;9;3465;3465,5;3462;3463;1038;64,4556
15;6;3463;3468;3462;3465;3199;69,177
15;3;3461,5;3467;3461;3462,5;3581;66,3128
15;0;3460;3462,5;3457;3461,5;1476;65,1086
14;57;3458,5;3461,5;3458;3460;944;63,2802
14;54;3462,5;3463,5;3458;3458,5;2989;61,4021
14;51;3457,5;3462,5;3455,5;3462,5;3593;70,3064
14;48;3454;3458;3453,5;3457;2873;63,5592
14;45;3450;3454,5;3449;3453,5;2490;57,9074
14;42;3449;3450;3448,5;3449,5;485;49,6144
14;39;3451,5;3451,5;3448,5;3449;948;48,4352
14;36;3452;3456;3450;3451,5;2198;54,3397
14;33;3453,5;3454;3449,5;3452,5;2506;56,9168
14;30;3453,5;3455;3452,5;3454;1495;60,9426
14;27;3453,5;3454;3452;3453;1341;59,1541
14;24;3448,5;3454;3447,5;3454;2314;61,781
14;21;3448,5;3449,5;3447;3448;1148;49,2164
14;18;3447;3448,5;3447;3448,5;772;50,5011
14;15;3446,5;3447,5;3445;3446,5;649;45,1866
14;12;3446;3447;3445,5;3446;435;43,7856
14;9;3449;3449,5;3445,5;3446,5;702;44,8501
14;6;3447;3449,5;3447;3449;670;50,5569
14;3;3446,5;3448;3445,5;3446,5;621;43,9323
14;0;3446,5;3449,5;3446;3447;1369;45,0534
13;57;3445;3447;3445;3446,5;549;43,7198
13;54;3445;3446,5;3445;3445,5;734;41,0634
13;51;3447;3448,5;3445;3445;849;39,7429
13;48;3446;3447;3444,5;3447;832;43,3505
13;45;3444,5;3448;3444,5;3446;1218;40,858
13;42;3447;3448;3444;3444,5;1543;36,9968
13;39;3449;3449;3445;3447;1743;41,155
13;36;3448,5;3450;3448;3449;996;44,9042
13;33;3454,5;3454,5;3448,5;3448,5;1493;43,7139
13;30;3454;3455,5;3452;3454,5;1279;57,5744
13;27;3453,5;3455;3452,5;3454;1606;56,5073
13;24;3452;3454,5;3450;3453,5;921;55,4672
13;21;3450;3453,5;3449,5;3451,5;1492;51,1259
13;18;3447,5;3452;3447;3450;1525;47,5661
13;15;3449;3449,5;3446,5;3447,5;600;40,9048
13;12;3449;3450;3448;3449;562;44,0206
13;9;3448;3449,5;3447;3448,5;600;42,6689
13;6;3447;3450;3446;3448;1904;41,354
13;3;3445,5;3447,5;3445;3446,5;1082;37,3512
13;0;3447,5;3448;3444;3446;2562;35,9991
12;57;3449;3449;3446,5;3447,5;1689;38,3018
12;54;3452;3453;3448,5;3449;2051;40,7206
12;51;3453;3453,5;3452;3452,5;698;47,1753
12;48;3453;3454,5;3452,5;3453;1105;48,1886
12;45;3457;3457,5;3452;3453;2367;48,1886
12;42;3458;3458,5;3455;3456,5;1349;55,3662
12;39;3459,5;3460;3457,5;3458;562;58,8549
12;36;3462,5;3463;3459;3460;1011;63,8349
12;33;3460;3463;3458,5;3462,5;1655;70,7871
12;30;3457,5;3460;3456,5;3459,5;669;66,7523
12;27;3458;3461;3456,5;3457,5;1539;63,6438
12;24;3457,5;3458,5;3454,5;3457,5;2147;63,6438
12;21;3461;3461;3456;3458;3343;64,9529
12;18;3460,5;3464;3460;3460,5;3274;71,8106
12;15;3456;3462;3455,5;3460;3041;71,2468
