Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6),,,,
15,9,3275.5,3276,3274.5,3274.5,272,49.8147,,,,
15,6,3275,3276,3274,3276,531,55.4039,,,,
15,3,3274.5,3275.5,3274,3275,489,52.0752,,,,
15,0,3275,3275.5,3273.5,3275,675,52.0752,,,,
14,57,3273.5,3275,3273.5,3275,403,52.0752,,,,
14,54,3275.5,3275.5,3273.5,3273.5,609,47.3561,,,,
14,51,3275,3276,3275,3275.5,198,53.9311,,,,
14,48,3275,3276,3274.5,3275,386,52.3968,,,,
14,45,3275,3275.5,3274,3275,489,52.3968,,,,
14,42,3275,3276.5,3273.5,3275.5,1183,53.9459,,,,
14,39,3275.5,3276,3274.5,3274.5,384,51.2703,,,,
14,36,3275.5,3276,3275,3276,352,55.7844,,,,
14,33,3276.5,3276.5,3274,3275.5,852,54.5457,,,,
14,30,3275.5,3279.5,3274.5,3276.5,3311,57.5395,,,,
14,27,3274.5,3277,3274.5,3276,646,56.4292,,,,
14,24,3275,3278,3274.5,3275,2450,54.2053,,,,
14,21,3272.5,3275.5,3272.5,3275,1164,54.2053,,,,
14,18,3274.5,3275,3272,3272.5,785,48.5439,,,,
14,15,3275,3276,3274,3274.5,292,53.4528,,,,
14,12,3273.5,3276,3273.5,3275,669,54.7377,,,,
14,9,3275,3276,3273,3273.5,986,51.4891,,,,
14,6,3273.5,3276,3273.5,3275.5,1132,56.5108,,,,
14,3,3275.5,3276,3273,3273.5,981,52.1801,,,,
14,0,3272.5,3277,3271,3275.5,6955,57.4967,,,,
13,57,3267,3273,3264.5,3273,8918,51.7959,,,,
13,54,3271,3271,3266.5,3267,2858,31.244,,,,
13,51,3271.5,3271.5,3270,3271,550,42.4471,,,,
13,48,3271.5,3272,3271.5,3271.5,390,44.2905,,,,
13,45,3271.5,3272,3270.5,3271.5,1095,44.2905,,,,
13,42,3273,3273.5,3271.5,3272,765,46.0135,,,,
13,39,3275,3275,3272,3273,1040,49.5966,,,,
13,36,3273.5,3275,3273.5,3274.5,677,55.6305,,,,
13,33,3273.5,3274,3272,3273.5,830,52.0167,,,,
13,30,3273.5,3274.5,3272.5,3274,600,54.061,,,,
13,27,3273.5,3274,3273,3273,473,50.4441,,,,
13,24,3271.5,3273.5,3271.5,3273,459,50.4441,,,,
13,21,3272,3272,3270.5,3271.5,687,44.8256,,,,
13,18,3272.5,3274,3272,3272.5,762,48.2092,,,,
13,15,3271.5,3273,3271,3272.5,892,48.2092,,,,
13,12,3271.5,3272.5,3271,3272,540,46.467,,,,
13,9,3271.5,3272.5,3270.5,3271.5,962,44.7411,,,,
13,6,3270.5,3273.5,3270,3272,2422,46.1219,,,,
13,3,3271,3271.5,3269,3270.5,2021,41.054,,,,
13,0,3271,3272,3270,3271,1050,42.2851,,,,
12,57,3273.5,3274,3271,3271,1457,42.2851,,,,
12,54,3272,3274,3271.5,3274,1023,50.0498,,,,
12,51,3272.5,3273.5,3271.5,3272,1925,43.6435,,,,
12,48,3275,3276.5,3272.5,3272.5,2222,44.9828,,,,
12,45,3276,3276.5,3275,3275.5,982,54.2595,,,,
12,42,3277,3277.5,3276,3276,1085,56.0483,,,,
12,39,3275.5,3277,3275,3277,1133,59.7038,,,,
12,36,3276.5,3277,3275,3275.5,1581,55.6775,,,,
12,33,3274.5,3277,3273.5,3276,1786,57.4544,,,,
12,30,3274,3275,3273.5,3274,1128,51.7328,,,,
12,27,3272.5,3274.5,3272.5,3274,1116,51.7328,,,,
12,24,3272,3275.5,3272,3273,2506,48.7622,,,,
12,21,3271.5,3273,3271,3272,974,45.6565,,,,
12,18,3271.5,3272,3270,3271,1439,42.4154,,,,
12,15,3269,3271.5,3268.5,3271.5,1207,43.6233,,,,
12,12,3269,3269.5,3268,3269,552,35.0331,,,,
12,9,3271.5,3272,3268,3269,1524,35.0331,,,,
12,6,3271.5,3272.5,3270,3271.5,1887,40.332,,,,
12,3,3269,3271.5,3268,3271,2050,38.6075,,,,
12,0,3269,3270,3268,3268.5,967,29.0926,,,,
11,57,3269.5,3270,3267.5,3269,1810,29.9548,,,,
11,54,3270,3271.5,3269,3269.5,1894,30.8025,,,,
11,51,3272.5,3272.5,3269,3270,4716,31.6337,,,,
11,48,3273.5,3274.5,3272.5,3272.5,1347,36.1647,,,,
11,45,3276,3277,3272.5,3273.5,2656,38.1969,,,,
11,42,3277,3277.5,3275.5,3276,549,43.9268,,,,
11,39,3276.5,3277.5,3275.5,3276.5,939,45.1857,,,,
11,36,3276.5,3277,3275,3276,785,43.6871,,,,
11,33,3276,3277.5,3275,3276,1116,43.6871,,,,
11,30,3276.5,3278.5,3276,3276,1414,43.6871,,,,
11,27,3277,3277.5,3275,3277,1743,45.6872,,,,
11,24,3280,3280,3277,3277.5,1488,46.6794,,,,
11,21,3279,3280.5,3278.5,3279.5,1900,50.7751,,,,
11,18,3278,3279,3277,3279,1181,49.7516,,,,
11,15,3275,3279,3274.5,3278,4430,47.7334,,,,
11,12,3273,3275,3272.5,3275,1537,41.1487,,,,
11,9,3275,3275,3271.5,3273,2941,36.1707,,,,
11,6,3272,3275,3272,3274.5,3478,38.4348,,,,
11,3,3278.5,3279,3272,3272,3905,31.831,,,,
11,0,3277.5,3280,3276.5,3278.5,2186,42.955,,,,
10,57,3276.5,3279,3276,3278,1275,41.4946,,,,
10,54,3277,3278.5,3276.5,3276.5,1252,37.0017,,,,
10,51,3278,3278,3275,3277,1792,37.9026,,,,
10,48,3275.5,3279.5,3275.5,3278,2285,39.6977,,,,
10,45,3279.5,3279.5,3275,3275.5,3207,32.2489,,,,
10,42,3280,3280.5,3278.5,3279.5,977,39.4976,,,,
10,39,3280.5,3281,3279,3279.5,949,39.4976,,,,
10,36,3280.5,3281,3279.5,3280.5,913,41.5088,,,,
10,33,3279.5,3281,3279,3280.5,2108,41.5088,,,,
10,30,3278.5,3280,3278,3279.5,840,38.8228,,,,
10,27,3280,3281,3277,3278.5,1999,36.098,,,,
10,24,3279.5,3281,3278,3280,3153,38.4855,,,,
10,21,3276.5,3279.5,3276.5,3279.5,2486,37.1999,,,,
10,18,3275.5,3277,3274.5,3276.5,2910,28.9234,,,,
10,15,3277,3277.5,3274,3275.5,3123,25.9007,,,,
10,12,3277,3278,3275.5,3277.5,2825,28.1218,,,,
10,9,3280,3280.5,3276.5,3277,3057,26.6619,,,,
10,6,3282,3282,3278,3280,5080,30.0639,,,,
10,3,3283.5,3285,3280.5,3282,2812,32.6424,,,,
10,0,3283,3284,3280.5,3283.5,2081,34.7159,,,,
9,57,3281,3283.5,3280.5,3283,1865,33.4065,,,,
9,54,3284,3286,3280.5,3281,3577,28.0463,,,,
9,51,3285,3286,3283,3284,2118,31.5877,,,,
9,48,3288,3288.5,3284,3285.5,4378,33.5549,,,,
9,45,3290,3290.5,3287.5,3288,1512,37.1338,,,,
9,42,3287,3291,3287,3289.5,3269,39.4799,,,,
9,39,3286,3288,3285,3287,2321,32.9212,,,,
9,36,3285,3288.5,3285,3285.5,3053,28.6107,,,,
9,33,3288,3288.5,3284.5,3285,1616,27.162,,,,
9,30,3287,3289.5,3286.5,3288,3063,30.6245,,,,
9,27,3285.5,3287.5,3284.5,3287,1639,27.7747,,,,
9,24,3282.5,3286.5,3282.5,3285.5,3785,23.3915,,,,
9,21,3282,3283.5,3280.5,3282.5,3038,13.6606,,,,
9,18,3285.5,3287,3279,3282,6200,11.9293,,,,
9,15,3287.5,3289.5,3284.5,3286,3007,14.0173,,,,
9,12,3285,3290.5,3283.5,3287,4831,14.611,,,,
9,9,3286.5,3287,3282.5,3285.5,5102,9.2579,,,,
9,6,3294,3294,3286,3286.5,5122,9.6317,,,,
9,3,3296.5,3298.5,3292.5,3294,3489,13.3994,,,,
9,0,3291.5,3297,3290,3296.5,4289,15.2453,,,,
