Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6);;;;
15;39;3494,5;3497,5;3494;3496,5;1905;63,4872;;;;
15;36;3496,5;3497;3493;3494,5;2446;60,2372;;;;
15;33;3491;3497;3490;3496,5;1913;65,6646;;;;
15;30;3491,5;3492,5;3489,5;3491,5;1705;56,5835;;;;
15;27;3487,5;3491,5;3487;3491;1451;55,4904;;;;
15;24;3487;3489;3486,5;3487;782;45,2504;;;;
15;21;3487;3488,5;3485;3486,5;1441;43,7483;;;;
15;18;3487,5;3488,5;3486;3487;859;44,892;;;;
15;15;3489,5;3489,5;3486,5;3487;976;44,892;;;;
15;12;3491,5;3491,5;3488,5;3490;1391;51,9131;;;;
15;9;3490;3493,5;3489,5;3491,5;1879;55,9779;;;;
15;6;3490;3491;3486;3490;1977;52,5262;;;;
15;3;3487,5;3491,5;3487,5;3490;1628;52,5262;;;;
15;0;3488,5;3490;3486,5;3487,5;1152;46,4976;;;;
14;57;3486;3489,5;3485,5;3488;1834;47,6207;;;;
14;54;3485;3486;3483,5;3486;1640;42,4586;;;;
14;51;3486;3486;3484;3485;1651;39,6995;;;;
14;48;3489;3490,5;3485;3486;2071;41,5495;;;;
14;45;3488,5;3491;3488,5;3489;822;47,7479;;;;
14;42;3489;3490,5;3488;3489;1032;47,7479;;;;
14;39;3490,5;3492,5;3487,5;3489;3052;47,7479;;;;
14;36;3492;3493;3489,5;3490;1589;49,7277;;;;
14;33;3492,5;3496,5;3491,5;3492;2604;53,8766;;;;
14;30;3493,5;3498;3491,5;3492,5;3985;54,9407;;;;
14;27;3494;3494;3491,5;3493,5;719;57,0326;;;;
14;24;3491,5;3495;3490;3494;1586;58,059;;;;
14;21;3489;3492,5;3487;3490,5;1913;52,5029;;;;
14;18;3490,5;3493,5;3487;3489;1847;49,8596;;;;
14;15;3491,5;3492;3488;3490,5;2550;52,5766;;;;
14;12;3493;3493,5;3490,5;3491;784;53,4786;;;;
14;9;3492;3493;3489;3492,5;2315;56,1628;;;;
14;6;3496;3496;3491;3491,5;1786;54,7571;;;;
14;3;3493,5;3496;3490;3496;2813;63,2296;;;;
14;0;3494;3496,5;3493;3493;2949;59,3344;;;;
13;57;3490,5;3494,5;3489,5;3494,5;3286;62,4036;;;;
13;54;3488;3491,5;3488;3491;1530;57,6582;;;;
13;51;3488,5;3489,5;3487,5;3488;1267;52,9295;;;;
13;48;3488,5;3489;3487;3489;1140;54,8246;;;;
13;45;3484;3488,5;3484;3488,5;1495;54,061;;;;
13;42;3483,5;3485,5;3481,5;3484;1135;46,5031;;;;
13;39;3483;3484,5;3482;3483;1603;44,6231;;;;
13;36;3484,5;3485;3482;3482,5;2037;43,7047;;;;
13;33;3484;3487;3484;3484,5;1926;46,5739;;;;
13;30;3482,5;3485,5;3481,5;3484;1511;45,7471;;;;
13;27;3481,5;3484,5;3478;3483;2027;44,1416;;;;
13;24;3482,5;3483;3479,5;3481;1295;40,8933;;;;
13;21;3478;3483;3478;3482;1975;42,028;;;;
13;18;3477,5;3478,5;3476;3478;1493;35,3665;;;;
13;15;3477,5;3481;3476,5;3477,5;2556;34,4928;;;;
13;12;3481;3481;3477;3477,5;3451;34,4928;;;;
13;9;3483;3484;3480;3480,5;3440;37,0864;;;;
13;6;3486,5;3487,5;3482,5;3483;2394;39,3777;;;;
13;3;3490;3490,5;3486;3486,5;2277;42,8164;;;;
13;0;3491;3492;3488,5;3490;1643;46,5948;;;;
12;57;3490,5;3492,5;3488,5;3491;2156;47,7118;;;;
12;54;3492;3493,5;3489,5;3490,5;2860;47,1233;;;;
12;51;3497,5;3498;3492,5;3492,5;2523;49,1793;;;;
12;48;3501,5;3502,5;3497;3497;2594;54,1121;;;;
12;45;3497,5;3503;3496,5;3501,5;3329;59,6696;;;;
12;42;3493,5;3499,5;3493,5;3498;3581;56,4384;;;;
12;39;3492;3494,5;3490;3493,5;1090;51,8311;;;;
12;36;3492,5;3492,5;3489,5;3492;1208;50,2008;;;;
12;33;3492;3494,5;3491,5;3493;1370;51,2751;;;;
12;30;3490;3495;3489,5;3491,5;2556;49,7781;;;;
12;27;3488;3492;3487;3490;1936;48,3033;;;;
12;24;3489;3491;3485;3488;2042;46,3527;;;;
12;21;3491,5;3492,5;3488;3489;1466;47,1792;;;;
12;18;3486;3492,5;3485;3491;3373;48,7949;;;;
12;15;3491,5;3491,5;3485,5;3485,5;2735;43,8879;;;;
12;12;3493;3493,5;3489,5;3491;1488;48,1748;;;;
12;9;3488;3494;3487,5;3492,5;3376;49,3967;;;;
12;6;3485,5;3491;3484,5;3488,5;4218;46,0055;;;;
12;3;3485;3487;3482,5;3485;3012;42,8961;;;;
12;0;3486;3488;3480,5;3484,5;6614;42,4566;;;;
11;57;3494;3496;3483,5;3486;4618;43,3869;;;;
11;54;3492;3495;3489,5;3494;2797;48,6687;;;;
11;51;3497;3501,5;3491,5;3492,5;4156;47,5572;;;;
11;48;3492,5;3499;3491,5;3497;3445;50,6101;;;;
11;45;3493,5;3497;3490,5;3492;3753;47,1069;;;;
11;42;3494;3494,5;3487;3493,5;5566;48,0564;;;;
11;39;3499;3499,5;3492;3494;5150;48,3581;;;;
11;36;3492,5;3501,5;3492;3499;7897;51,3519;;;;
11;33;3476,5;3494,5;3475,5;3492,5;10189;47,4227;;;;
11;30;3502,5;3505;3475;3476;17666;35,059;;;;
11;27;3496;3503;3495,5;3502;1757;53,4498;;;;
11;24;3503,5;3503,5;3495,5;3496,5;3184;48,1022;;;;
11;21;3503;3508;3502,5;3503;3520;55,0411;;;;
11;18;3501,5;3504;3500;3503,5;2548;55,6141;;;;
11;15;3498,5;3503,5;3496;3501,5;2476;53,8287;;;;
11;12;3501;3505,5;3497;3499;5288;51,5674;;;;
11;9;3498,5;3502;3497,5;3501,5;2498;54,0243;;;;
11;6;3494,5;3499;3493,5;3498;3132;50,9886;;;;
11;3;3497,5;3498,5;3494,5;3494,5;1617;47,7874;;;;
11;0;3493;3499,5;3492,5;3498;3477;50,8729;;;;
10;57;3496;3500;3492,5;3492,5;3895;45,7629;;;;
10;54;3492,5;3497,5;3492;3496;2913;48,7599;;;;
10;51;3491,5;3496,5;3490;3493;6770;45,9422;;;;
10;48;3488;3491,5;3485;3491,5;3579;44,5259;;;;
10;45;3485;3489;3480,5;3488;4884;41,1874;;;;
10;42;3491,5;3491,5;3484,5;3485;3178;38,2285;;;;
10;39;3486;3492,5;3485,5;3491,5;4472;42,5337;;;;
10;36;3483;3490,5;3483;3486;4860;36,9551;;;;
10;33;3495,5;3500,5;3481,5;3483;10882;33,695;;;;
10;30;3498;3504,5;3492,5;3495;11402;41,7053;;;;
10;27;3493,5;3508;3490;3498;15702;44,1413;;;;
10;24;3517,5;3518;3491;3493,5;11904;39,1943;;;;
10;21;3516;3522,5;3516;3517,5;7555;69,8149;;;;
10;18;3510;3516,5;3509,5;3516;6497;68,3813;;;;
10;15;3509;3511,5;3508;3510;2333;61,6089;;;;
10;12;3503,5;3512,5;3501,5;3509,5;4897;60,9619;;;;
10;9;3504;3504,5;3501;3504;3217;52,8441;;;;
10;6;3505,5;3507;3504;3504;2524;52,8441;;;;
10;3;3506,5;3507;3504;3506;2385;56,5298;;;;
10;0;3508,5;3509;3505,5;3506,5;2772;57,4602;;;;
9;57;3509;3509,5;3507,5;3508,5;2430;61,2013;;;;
9;54;3506;3511,5;3506;3509;3759;62,1406;;;;
9;51;3505,5;3509,5;3504,5;3506;2940;58,6009;;;;
9;48;3506;3509,5;3504;3505,5;4191;57,9931;;;;
9;45;3497,5;3508;3497,5;3505,5;4957;57,9931;;;;
9;42;3498,5;3499,5;3496,5;3498;1672;48,1465;;;;
9;39;3498;3502;3497;3498,5;3565;48,8554;;;;
9;36;3491;3500,5;3490,5;3498;4648;48,1464;;;;
9;33;3490,5;3493;3487;3491;4747;36,7479;;;;
9;30;3490,5;3492;3488;3490,5;3636;35,812;;;;
9;27;3489;3491;3487,5;3490,5;3118;35,812;;;;
9;24;3485,5;3495;3485,5;3488,5;8131;32,3604;;;;
9;21;3494;3495,5;3485,5;3486;8477;27,8575;;;;
9;18;3504,5;3504,5;3493;3494;7033;34,727;;;;
9;15;3509;3509,5;3500,5;3504,5;7316;49,6478;;;;
9;12;3512;3512,5;3508,5;3509,5;2260;61,2926;;;;
9;9;3511,5;3513,5;3509;3512,5;3467;70,5061;;;;
9;6;3507;3514;3507;3511,5;8279;69,0669;;;;
9;3;3502,5;3509;3502;3507;4544;61,1439;;;;
9;0;3498;3507;3498;3502;4428;47,1873;;;;
