Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6);;;;
12;30;3395,5;3397,5;3394;3396,5;2514;74,0934;;;;
12;27;3397;3397,5;3394;3395,5;3338;73,12;;;;
12;24;3392,5;3397,5;3391,5;3397;5312;77,1583;;;;
12;21;3391,5;3392,5;3389,5;3392,5;3579;73,0051;;;;
12;18;3386;3391,5;3385,5;3391;4517;71,3952;;;;
12;15;3385;3386;3384;3386;1351;64,9198;;;;
12;12;3386,5;3387,5;3384,5;3385;1561;63,3803;;;;
12;9;3384,5;3386,5;3384;3386,5;2034;67,5068;;;;
12;6;3386;3388,5;3384;3384,5;3176;64,6579;;;;
12;3;3386;3388,5;3385;3386;5311;68,8626;;;;
12;0;3383,5;3386;3382,5;3385,5;3498;68,223;;;;
11;57;3381,5;3383,5;3379;3383,5;2600;65,5982;;;;
11;54;3382;3382,5;3381;3381,5;1183;62,7404;;;;
11;51;3382,5;3383,5;3381,5;3382;1736;63,9741;;;;
11;48;3380;3383;3379,5;3382,5;2150;65,164;;;;
11;45;3381;3382;3378,5;3380,5;3756;62,5789;;;;
11;42;3374,5;3381,5;3374,5;3381;4024;63,6758;;;;
11;39;3375,5;3376,5;3373,5;3374,5;1522;53,9268;;;;
11;36;3376,5;3377,5;3374,5;3375,5;1915;56,0769;;;;
11;33;3376;3379;3375,5;3377;3296;59,3741;;;;
11;30;3377;3377;3372,5;3375,5;3348;57,0279;;;;
11;27;3378;3378,5;3375;3377;2807;60,2594;;;;
11;24;3372;3378;3371,5;3377,5;4586;61,3351;;;;
11;21;3371,5;3372,5;3370,5;3372;1374;52,7123;;;;
11;18;3367,5;3372;3367,5;3371;3040;50,8622;;;;
11;15;3373,5;3374;3367;3367,5;4362;43,7038;;;;
11;12;3371,5;3374,5;3371,5;3373,5;1418;56,8985;;;;
11;9;3374,5;3375;3371;3371,5;2855;52,4555;;;;
11;6;3373;3376,5;3372,5;3374,5;3568;61,2496;;;;
11;3;3374;3374;3372;3373;1988;57,9788;;;;
11;0;3373,5;3375;3373;3374;1923;61,1754;;;;
10;57;3373,5;3374,5;3372,5;3373,5;2652;60,1555;;;;
10;54;3370;3374,5;3370;3374;5004;61,6595;;;;
10;51;3369,5;3371;3369;3370,5;651;54,2192;;;;
10;48;3368,5;3371;3368;3369,5;2065;51,7342;;;;
10;45;3370,5;3370,5;3368,5;3368,5;640;49,1723;;;;
10;42;3369;3370,5;3368;3370;1450;53,0979;;;;
10;39;3368,5;3370;3368,5;3369,5;1071;51,9096;;;;
10;36;3369,5;3369,5;3368,5;3368,5;377;49,535;;;;
10;33;3367;3369,5;3366;3369;2289;50,6973;;;;
10;30;3368,5;3369;3366,5;3367;1553;45,9905;;;;
10;27;3369;3371;3368,5;3369;1137;50,464;;;;
10;24;3370,5;3371;3368,5;3369;788;50,464;;;;
10;21;3367;3371;3366,5;3371;2797;55,0839;;;;
10;18;3368,5;3368,5;3365;3367;3001;45,8831;;;;
10;15;3369;3370;3368;3368,5;1231;49,4073;;;;
10;12;3369;3370;3367,5;3369;913;50,6105;;;;
10;9;3368,5;3371;3367,5;3369;3764;50,6105;;;;
10;6;3367,5;3369;3366,5;3368;1961;48,4454;;;;
10;3;3366,5;3367,5;3364,5;3367;2529;46,2577;;;;
10;0;3365;3368;3365;3366,5;3045;45,1776;;;;
9;57;3361,5;3366;3361,5;3365;2400;41,9264;;;;
9;54;3363,5;3363,5;3361;3361;1102;31,9302;;;;
9;51;3362,5;3364;3360,5;3363,5;1482;35,4739;;;;
9;48;3363;3363,5;3362;3363;1373;34,1159;;;;
9;45;3359,5;3362,5;3359,5;3362,5;1808;32,8028;;;;
9;42;3359,5;3361;3359;3359,5;1270;24,4087;;;;
9;39;3358,5;3361;3358;3360;1653;24,8899;;;;
9;36;3361,5;3363;3357;3359;3524;22,0355;;;;
9;33;3360,5;3364,5;3360,5;3361,5;4073;24,1676;;;;
9;30;3359,5;3361;3358,5;3360;2606;19,8468;;;;
9;27;3363;3363,5;3359,5;3359,5;3538;18,4079;;;;
9;24;3365,5;3365,5;3362;3363;2841;20,8397;;;;
9;21;3367;3368,5;3365;3365;2175;22,4106;;;;
9;18;3365,5;3367;3363,5;3367;2988;24,0974;;;;
9;15;3370;3371;3365;3365;4186;18,394;;;;
9;12;3371;3371,5;3367;3370;3413;22,2805;;;;
9;9;3373;3373;3368,5;3371;2153;23,1905;;;;
9;6;3371,5;3374;3368,5;3373,5;3412;25,6195;;;;
9;3;3374,5;3375;3370;3371,5;3094;19,3436;;;;
9;0;3384,5;3384,5;3374;3374,5;4183;21,9197;;;;
