Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3281;3283;3278,812;3278,812;169;60,3754
17;54;3280;3283;3278,812;3278,812;1034;60,3754
17;51;3278,5;3280;3278,5;3278,812;517;60,3754
17;48;3280,5;3280,5;3278,5;3278,812;476;60,3754
17;45;3280,5;3282;3278,812;3278,812;858;60,3754
17;42;3276,5;3282,5;3276;3278,812;2296;60,3754
17;39;3275;3278,812;3274,5;3278,812;736;60,3754
17;36;3275;3278,812;3273,5;3278,812;623;60,3754
17;33;3276;3278,812;3274,5;3278,812;446;60,3754
17;30;3274,5;3278,812;3274;3278,812;954;60,3754
17;27;3274;3278,812;3273;3278,812;797;60,3754
17;24;3275;3278,812;3272,5;3278,812;1564;60,3754
17;21;3276;3278,812;3274,5;3278,812;729;60,3754
17;18;3276;3278,812;3275,5;3278,812;582;60,3754
17;15;3277,5;3277,5;3276;3276;448;47,6223
17;12;3277,5;3278,5;3276,5;3277;828;53,2854
17;9;3276;3277,5;3276;3277;1070;53,2854
17;6;3275,5;3276,5;3275,5;3276,5;358;50,761
17;3;3275,5;3276;3275;3275,5;384;45,2683
17;0;3275;3275,5;3274,5;3275;359;42,2788
16;57;3275,5;3276;3273,5;3275;1716;42,2788
16;54;3275,5;3276;3275;3275;339;42,2788
16;51;3277;3277;3275;3275,5;843;44,2123
16;48;3276;3277;3275;3277;919;50,6672
16;45;3276;3276;3275,5;3276;364;45,7655
16;42;3276,5;3277,5;3275,5;3275,5;701;43,1426
16;39;3277;3277;3276;3276;388;45,1711
16;36;3276,5;3277;3276;3276,5;348;47,2334
16;33;3277;3277,5;3276;3276,5;719;47,2334
16;30;3275,5;3277,5;3275;3277;1793;49,1689
16;27;3275,5;3276;3274,5;3275,5;477;42,6186
16;24;3274,5;3276;3274,5;3275,5;618;42,6186
16;21;3274,5;3275;3273,5;3274;944;35,4458
16;18;3276,5;3276,5;3273;3274;1796;35,4458
16;15;3275,5;3277;3275,5;3276,5;653;43,2075
16;12;3276,5;3277;3276;3276;402;40,8
16;9;3275,5;3277;3275,5;3276,5;494;42,4718
