Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3268,3269.767,3267,3269.767,209,45.1968
17,54,3268,3269.767,3267,3269.767,408,45.1968
17,51,3267.5,3269.767,3267,3269.767,403,45.1968
17,48,3266.5,3269.767,3265.5,3269.767,664,45.1968
17,45,3267.5,3269.767,3266,3269.767,495,45.1968
17,42,3271,3271,3267.5,3269.767,1030,45.1968
17,39,3270.5,3271,3269.767,3269.767,293,45.1968
17,36,3271.5,3272,3269.767,3269.767,711,45.1968
17,33,3271.5,3273.5,3269.767,3269.767,1106,45.1968
17,30,3274,3274,3269.767,3269.767,1054,45.1968
17,27,3276,3276,3269.767,3269.767,579,45.1968
17,24,3275.5,3276,3269.767,3269.767,338,45.1968
17,21,3274.5,3275.5,3269.767,3269.767,382,45.1968
17,18,3276,3276,3273.5,3274.5,1024,62.0653
17,15,3276,3276.5,3275.5,3276,283,69.7234
17,12,3275.5,3276.5,3275.5,3276,442,69.7234
17,9,3274,3276.5,3274,3276,1215,69.7234
17,6,3273.5,3274,3273,3274,335,65.1303
17,3,3273.5,3274,3273,3273.5,317,63.8574
17,0,3275,3275.5,3272.5,3273.5,1559,63.8574
16,57,3274,3275.5,3273.5,3275,1204,70.5158
16,54,3273,3274.5,3272.5,3273.5,753,67.3551
16,51,3272.5,3273.5,3272,3273.5,1127,67.3551
16,48,3272.5,3273,3271.5,3272,531,64.0303
16,45,3273,3273.5,3271.5,3272.5,1005,66.1145
16,42,3270.5,3273,3270,3272.5,1373,66.1145
16,39,3269,3270.5,3268.5,3270.5,536,61.8292
16,36,3269,3269.5,3268.5,3269.5,401,59.4483
16,33,3269,3269.5,3268.5,3269,681,58.2388
16,30,3268.5,3270.5,3268.5,3269,848,58.2388
16,27,3269.5,3269.5,3268,3268.5,738,57.1365
16,24,3270,3270.5,3268.5,3269.5,1226,60.0817
16,21,3270,3271,3269,3270,1304,61.5548
16,18,3271,3271.5,3269.5,3269.5,1415,60.6591
16,15,3272.5,3272.5,3270.5,3271,1654,64.8692
16,12,3273.5,3274,3272,3273,626,70.9675
16,9,3272,3274.5,3271.5,3273.5,1191,72.5508
16,6,3273.5,3275,3271.5,3272,2362,70.7318
16,3,3271.5,3273.5,3270.5,3273.5,1637,75.3697
16,0,3270,3272,3269,3271,2268,72.588
15,57,3268.5,3272.5,3268,3270,2366,71.3877
15,54,3270,3270.5,3267.5,3268.5,1748,69.5294
15,51,3268,3272.5,3267,3270,3057,73.9918
15,48,3271,3271,3267.5,3268.5,3385,72.3436
15,45,3264,3273.5,3264,3271,7186,80.2103
15,42,3262,3264.5,3260,3264.5,2581,73.1654
15,39,3262.5,3264,3260.5,3262,2227,69.2567
15,36,3261.5,3262.5,3260.5,3262.5,1503,71.1822
15,33,3259,3263,3258.5,3261.5,3855,69.6132
15,30,3256,3259.5,3256,3258.5,1977,64.1806
15,27,3254,3256,3254,3256,1004,58.4296
15,24,3255,3255,3254,3254,507,52.8
15,21,3255,3255.5,3254,3255,608,56.3425
15,18,3256.5,3257,3254.5,3255,916,56.3425
15,15,3255,3256,3254.5,3256,681,59.8021
15,12,3256.5,3257,3255.5,3255.5,503,58.6225
15,9,3255,3256.5,3255,3256.5,468,62.0015
15,6,3256,3257,3255.5,3255.5,719,59.8527
15,3,3255,3256.5,3254.5,3256,771,61.4665
15,0,3253,3255,3252.5,3255,1735,59.4353
14,57,3254,3255,3253,3253,882,55.0333
14,54,3254.5,3255.5,3253.5,3254,1123,57.9532
14,51,3257.5,3258.5,3254,3254.5,2660,59.4168
14,48,3253,3257.5,3253,3257.5,2688,69.1464
14,45,3254.5,3255,3253,3253.5,1150,61.3005
14,42,3253.5,3255,3253,3254.5,1072,65.1462
14,39,3253,3253.5,3251.5,3253,1394,61.809
14,36,3253,3254,3252,3253.5,1421,63.6968
14,33,3254.5,3254.5,3252.5,3253,1466,62.6371
14,30,3254.5,3256.5,3254,3255,3004,70.2536
14,27,3253,3255,3252,3255,2442,70.2536
14,24,3252.5,3253,3251,3252.5,1271,65.7671
14,21,3247.5,3253.5,3247.5,3252.5,3584,65.7671
14,18,3247,3249,3246.5,3248,1174,55.3046
14,15,3246.5,3247,3245.5,3247,517,52.2961
14,12,3245,3246.5,3244.5,3246.5,748,50.7571
14,9,3246.5,3247,3245,3245,1043,45.8949
14,6,3248,3248,3245.5,3246.5,1086,50.5276
14,3,3247,3248,3247,3248,312,55.7535
14,0,3248,3249,3247,3247.5,1208,54.2902
13,57,3246,3248,3245,3248,1379,56.0103
13,54,3244.5,3246,3244,3246,505,50.1432
13,51,3244.5,3244.5,3243.5,3244.5,653,45.0381
13,48,3244,3245,3244,3245,335,46.5123
13,45,3245.5,3246.5,3243.5,3244,1067,43.0505
13,42,3245.5,3246.5,3245,3245.5,724,47.3159
13,39,3244.5,3245.5,3243.5,3245.5,846,47.3159
13,36,3246,3246,3244.5,3244.5,401,44.1341
13,33,3244.5,3246,3242.5,3245.5,1795,46.7562
13,30,3246,3247,3244,3244.5,735,43.6473
13,27,3246.5,3247,3243,3246,2555,47.5113
13,24,3247.5,3248,3247,3247,348,50.266
13,21,3247,3248.5,3246.5,3247.5,372,51.6565
13,18,3248,3248.5,3246.5,3247,924,50.3819
13,15,3246,3248.5,3244,3247.5,2481,51.6463
13,12,3246,3247.5,3245,3245.5,1066,46.6757
13,9,3247,3247,3244.5,3245.5,1742,46.6757
13,6,3249,3249,3245.5,3247,2745,49.9995
13,3,3250,3250,3248,3248.5,1904,53.5398
13,0,3252.5,3253.5,3250,3250,1472,57.3077
12,57,3253,3253,3251.5,3253,904,65.9238
12,54,3253,3253.5,3250.5,3252.5,2081,65.112
12,51,3250,3253,3249.5,3252.5,2978,65.112
12,48,3248,3251,3248,3249.5,2261,60.2078
12,45,3246.5,3248,3246,3248,811,57.4295
12,42,3244.5,3247,3244.5,3246.5,714,54.4782
12,39,3248,3248,3245,3245,897,51.346
12,36,3246.5,3248.5,3245,3247.5,1395,57.4652
12,33,3243,3247,3243,3246,1009,54.4401
12,30,3243,3246,3242.5,3243,2211,47.5068
12,27,3244,3245,3243,3243,1312,47.5068
12,24,3246.5,3247.5,3243.5,3243.5,2898,48.569
12,21,3249,3249.5,3246.5,3247,1771,56.8277
12,18,3247.5,3250,3247,3248.5,4038,60.9523
12,15,3245.5,3247.5,3244.5,3247.5,1563,59.1153
12,12,3241,3246,3240.5,3245,2167,54.1029
12,9,3242,3242.5,3240,3241,1798,43.8808
12,6,3244,3244,3241,3242.5,2220,47.57
12,3,3244.5,3245.5,3243.5,3244.5,608,53.0969
