Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3281,5;3294,054;3279,5;3294,054;250;57,9692
17;54;3282;3294,054;3280,5;3294,054;1352;57,9692
17;51;3282;3294,054;3280,5;3294,054;1414;57,9692
17;48;3282;3294,054;3281,5;3294,054;1023;57,9692
17;45;3284,5;3294,054;3280;3294,054;2323;57,9692
17;42;3289;3294,054;3284,5;3294,054;1735;57,9692
17;39;3288,5;3294,054;3288,5;3294,054;372;57,9692
17;36;3290;3294,054;3288,5;3294,054;716;57,9692
17;33;3289;3294,054;3289;3294,054;389;57,9692
17;30;3290;3294,054;3288,5;3294,054;569;57,9692
17;27;3291,5;3294,054;3290;3294,054;307;57,9692
17;24;3291;3294,054;3290,5;3294,054;236;57,9692
17;21;3291;3294,054;3290;3294,054;800;57,9692
17;18;3291;3294,054;3290,5;3294,054;296;57,9692
17;15;3293,5;3294,054;3290,5;3294,054;1114;57,9692
17;12;3293;3295,5;3292,5;3294,054;1292;57,9692
17;9;3291,5;3293;3291,5;3292,5;890;52,9318
17;6;3289;3291,5;3288,5;3291;1129;47,2669
17;3;3290,5;3290,5;3288,5;3289,5;632;40,6321
17;0;3290,5;3291;3289,5;3290,5;717;44,0641
16;57;3290;3291;3290;3290,5;603;44,0641
16;54;3290,5;3291;3289;3290;443;41,9502
16;51;3289;3291,5;3288,5;3290;857;41,9502
16;48;3289;3290,5;3288;3288,5;1043;35,6605
16;45;3290;3290;3288,5;3289;794;36,898
16;42;3290;3290,5;3289,5;3290;738;39,4396
16;39;3291,5;3291,5;3289;3289,5;2116;37,4388
16;36;3294;3295;3290,5;3291,5;2563;42,6757
16;33;3293,5;3294,5;3292,5;3293,5;777;49,0461
16;30;3296;3296,5;3293;3293,5;2230;49,0461
16;27;3295,5;3297;3295,5;3296;516;58,4501
16;24;3296,5;3297;3294,5;3295;776;55,2641
16;21;3296,5;3296,5;3295;3296,5;473;61,8722
16;18;3295,5;3297;3295;3296;776;60,4068
16;15;3296;3296;3294,5;3296;591;60,4068
16;12;3296;3296,5;3294,5;3296,5;1186;62,4772
16;9;3296,5;3297;3296;3296,5;698;62,4772
16;6;3296;3298,5;3295;3296,5;3687;62,4772
16;3;3294;3297;3293,5;3296;1719;61,4185
16;0;3295,5;3296,5;3293,5;3294;2063;56,9016
15;57;3294,5;3295,5;3293,5;3295,5;1303;61,9528
15;54;3294;3295,5;3293,5;3294,5;1228;59,7404
15;51;3293,5;3294;3292,5;3294;957;58,6234
15;48;3295;3295,5;3293;3293,5;1334;57,5291
15;45;3293,5;3296,5;3293,5;3295,5;3448;63,7956
15;42;3293;3294;3292;3294;816;60,8237
15;39;3294;3294,5;3292;3293,5;1044;59,8024
15;36;3295;3295;3293;3293,5;1045;59,8024
15;33;3292;3295;3291;3295;3768;64,1269
15;30;3290;3293;3289,5;3291,5;2617;57,462
15;27;3288,5;3290;3288;3290;1079;54,0658
15;24;3288,5;3288,5;3286,5;3288;1253;49,0271
15;21;3288,5;3289;3288;3288,5;368;50,3082
15;18;3289;3290;3288;3288,5;1155;50,3082
15;15;3290;3290,5;3289;3289;1126;51,4678
15;12;3289;3290;3288,5;3290;1218;53,7695
15;9;3285,5;3290,5;3285;3289;3161;51,7665
15;6;3288;3289;3285,5;3286;2146;45,146
15;3;3289,5;3290;3288;3288;2262;49,3383
15;0;3291;3291;3288,5;3289,5;1751;52,7496
14;57;3289;3291;3289;3290,5;1378;55,1084
14;54;3292,5;3293;3289;3289;1905;52,1267
14;51;3294;3294;3292;3293;1560;62,3874
14;48;3291;3295;3291;3293,5;4696;63,8462
14;45;3289;3291;3288,5;3290,5;1112;58,4309
14;42;3288;3291;3287,5;3289;1967;55,324
14;39;3289,5;3290,5;3288;3288,5;1577;54,266
14;36;3292;3292,5;3288,5;3289;2077;55,4862
14;33;3287,5;3292;3287,5;3292;4195;63,4325
14;30;3287;3288,5;3286,5;3288;2099;55,5513
14;27;3287;3287,5;3286;3287;2056;53,2103
14;24;3287,5;3288;3286,5;3287;2197;53,2103
14;21;3289,5;3290,5;3287;3288;3424;55,7416
14;18;3290,5;3291;3289,5;3289,5;1060;59,6973
14;15;3290,5;3293;3290;3290,5;2026;62,4403
14;12;3294;3294,5;3289,5;3290,5;4272;62,4403
14;9;3294;3295,5;3293,5;3294,5;2356;74,1991
14;6;3296,5;3297,5;3294;3294;4669;73,6225
14;3;3292,5;3297,5;3292;3296;4228;80,2866
14;0;3291;3294;3290,5;3292,5;3534;76,8869
13;57;3287,5;3291,5;3286,5;3291;1977;75,1837
