Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3296.5,3297.5,3277.143,3277.143,453,49.9625
17,54,3295.5,3299,3277.143,3277.143,474,49.9625
17,51,3298.5,3300,3277.143,3277.143,1055,49.9625
17,48,3296.5,3298.5,3277.143,3277.143,569,49.9625
17,45,3290.5,3298,3277.143,3277.143,1112,49.9625
17,42,3292.5,3292.5,3277.143,3277.143,1947,49.9625
17,39,3291.5,3295,3277.143,3277.143,1395,49.9625
17,36,3293,3293,3277.143,3277.143,1699,49.9625
17,33,3298.5,3299,3277.143,3277.143,1657,49.9625
17,30,3296,3299.5,3277.143,3277.143,1717,49.9625
17,27,3291.5,3297.5,3277.143,3277.143,2887,49.9625
17,24,3290.5,3292.5,3277.143,3277.143,1298,49.9625
17,21,3292.5,3293,3277.143,3277.143,1415,49.9625
17,18,3285,3292.5,3284.5,3292.5,2800,70.4538
17,15,3282,3288.5,3281,3285,2521,63.7027
17,12,3285,3285,3278,3281.5,3907,59.7139
17,9,3282,3289,3281,3285,6139,66.4998
17,6,3275.5,3282.5,3275.5,3282,2814,63.1684
17,3,3270.5,3276.5,3270.5,3275,2719,53.0532
17,0,3269,3270.5,3269,3270.5,661,43.8476
16,57,3275,3275,3268,3269.5,2812,41.4798
16,54,3274.5,3276,3273.5,3275,933,52.8647
16,51,3275.5,3276,3274,3275,996,52.8647
16,48,3269.5,3276,3269,3275.5,3486,54.0271
16,45,3272.5,3273,3270,3270,1130,40.7117
16,42,3271,3274,3270.5,3272.5,1023,46.3818
16,39,3272.5,3272.5,3270.5,3270.5,1007,40.1942
16,36,3269.5,3273,3269,3272.5,2864,45.0183
16,33,3268,3269.5,3267.5,3269.5,1160,33.982
16,30,3266.5,3268,3266,3267.5,911,24.6148
16,27,3268.5,3268.5,3266.5,3266.5,1242,19.2984
16,24,3268.5,3269,3265,3268.5,4184,22.2068
16,21,3271.5,3272,3268.5,3268.5,1525,22.2068
16,18,3273,3273.5,3271,3272,1225,28.7434
16,15,3272.5,3273,3271.5,3272.5,382,29.9114
16,12,3272.5,3273,3270.5,3272.5,1778,29.9114
16,9,3273.5,3274,3272,3272.5,1717,29.9114
16,6,3275.5,3275.5,3274,3274,368,33.1464
16,3,3275.5,3275.5,3274,3275,603,35.5249
16,0,3275,3276.5,3274,3275,1413,35.5249
15,57,3278,3278,3274,3275,2790,35.5249
15,54,3278,3280.5,3278,3278,1274,42.9232
15,51,3279,3280,3278,3278.5,461,44.3526
15,48,3278,3280.5,3278,3279,778,45.768
15,45,3277,3278.5,3276.5,3278,992,42.3515
15,42,3279,3279,3276.5,3277,1381,38.7697
15,39,3279,3280,3278.5,3279,649,43.8268
15,36,3279.5,3280,3279,3279,1062,43.8268
15,33,3281,3282,3279.5,3280,1096,46.4382
15,30,3281.5,3282,3280.5,3281.5,1348,50.6412
15,27,3283,3283.5,3281.5,3281.5,1424,50.6412
15,24,3282.5,3283,3281.5,3282.5,652,53.4204
15,21,3284,3284,3281.5,3282.5,1899,53.4204
15,18,3280.5,3284.5,3280,3284,2758,57.5019
15,15,3278,3281,3278,3280.5,2051,49.071
15,12,3278.5,3279,3277.5,3278,846,41.3544
15,9,3278,3279.5,3278,3278.5,736,42.5518
15,6,3277.5,3279,3277,3278,617,40.9646
15,3,3276.5,3279,3275,3278,1718,40.9646
15,0,3277,3277,3276,3277,561,38.0111
14,57,3277,3278.5,3275.5,3276.5,1967,36.537
14,54,3275,3277.5,3275,3277.5,1458,38.2251
14,51,3278,3278.5,3273.5,3275,3818,30.8033
14,48,3279.5,3280,3277,3278,2165,35.5644
14,45,3279.5,3282,3279,3279.5,2371,38.314
14,42,3282.5,3283,3279,3280,1642,39.2533
14,39,3285.5,3285.5,3282,3282.5,1912,44.2952
14,36,3285.5,3286.5,3285,3285.5,1104,51.694
14,33,3283.5,3285.5,3283,3285.5,1515,51.694
14,30,3282,3284.5,3281.5,3283.5,1551,46.5632
14,27,3281,3282.5,3280.5,3282,1361,42.2948
14,24,3278.5,3282,3278,3281,2196,39.2929
14,21,3281,3282,3278.5,3278.5,2541,30.9548
14,18,3284,3284.5,3279.5,3281,3466,35.4798
14,15,3284.5,3285.5,3283.5,3284,1296,42.3837
14,12,3284.5,3285,3282.5,3284,1415,42.3837
14,9,3285.5,3285.5,3284,3284,729,42.3837
14,6,3283.5,3287,3283.5,3286,1118,47.2961
14,3,3284.5,3284.5,3283.5,3283.5,726,39.1037
14,0,3287,3287,3283.5,3284,1523,40.2661
13,57,3287,3287,3285.5,3287,687,48.2584
13,54,3288.5,3288.5,3286,3286.5,1416,46.6186
13,51,3289.5,3289.5,3288,3289,728,54.6616
13,48,3288,3290,3288,3289.5,540,56.4709
13,45,3288.5,3289,3288,3288,483,52.0494
13,42,3289,3290,3288,3289,474,55.5419
13,39,3289,3289.5,3288,3289,513,55.5419
13,36,3288.5,3289,3288,3289,447,55.5419
13,33,3288.5,3291,3287.5,3288,2241,53.0178
13,30,3290,3292,3286.5,3288.5,3289,54.4532
13,27,3286.5,3291.5,3286.5,3289.5,3055,57.3359
13,24,3285,3288.5,3284.5,3286.5,1562,49.9556
13,21,3283.5,3286,3283.5,3285,1202,45.5852
13,18,3285.5,3286.5,3282.5,3283.5,1925,40.7832
13,15,3286,3287,3284,3285.5,925,45.7857
13,12,3285.5,3286.5,3284,3286,1957,47.1277
13,9,3286,3287.5,3285.5,3286,1552,47.1277
13,6,3287.5,3289,3285.5,3286,1177,47.1277
13,3,3290.5,3291,3287,3287.5,1552,50.6968
13,0,3288.5,3290.5,3287.5,3290,1626,57.4275
12,57,3285.5,3288.5,3285.5,3288.5,1429,54.0269
12,54,3288,3288,3285.5,3285.5,1171,46.0192
12,51,3287.5,3289,3287,3287.5,906,51.5811
12,48,3289.5,3290,3286.5,3287,1649,50.1834
12,45,3291,3292,3289.5,3289.5,1610,57.9501
12,42,3290.5,3291.5,3290.5,3291.5,568,65.4781
12,39,3290,3292,3289.5,3291,1076,64.4047
12,36,3289.5,3290.5,3288.5,3290.5,1161,63.3464
12,33,3288,3289.5,3287.5,3289.5,536,61.2042
12,30,3287.5,3288.5,3287,3288,1630,57.7663
12,27,3288.5,3289.5,3287.5,3287.5,1365,56.5752
12,24,3289.5,3291,3288.5,3289,1107,61.3989
12,21,3292,3292,3288.5,3289.5,2285,63.0632
12,18,3292.5,3293,3290.5,3292,1580,72.1423
12,15,3292,3293.5,3292,3292.5,1099,74.1242
12,12,3291,3293,3290,3292,2932,73.4468
12,9,3291,3291.5,3289,3291,1674,72.09
12,6,3290.5,3292,3288,3291,2271,72.09
12,3,3288.5,3290.5,3287.5,3290.5,2482,71.4613
12,0,3288,3289,3286,3289,3036,69.5506
11,57,3288.5,3289,3286.5,3288,2594,68.234
11,54,3285,3288.5,3284.5,3288.5,4542,69.6318
11,51,3281.5,3284.5,3281,3284.5,1385,64.1807
11,48,3283,3283.5,3280.5,3282,1276,60.0153
11,45,3283,3284,3282,3283.5,1206,64.1731
11,42,3283,3283.5,3281.5,3283,1385,63.388
11,39,3278,3284,3278,3283,4295,63.388
11,36,3277.5,3278.5,3277,3278,860,54.8587
11,33,3279.5,3279.5,3277,3277,1815,52.8174
11,30,3281.5,3281.5,3279,3279,2584,57.6598
11,27,3279,3283.5,3278.5,3281.5,3978,64.5264
11,24,3278,3280,3278,3279,1733,60.1159
11,21,3278,3279,3277,3278,1017,58.1849
11,18,3276,3279,3276,3277.5,2750,57.2233
11,15,3274.5,3277,3274,3276,1615,54.2955
11,12,3274.5,3275,3273.5,3275,1125,52.2733
11,9,3272.5,3275,3272,3274.5,958,51.2724
11,6,3275,3275,3271.5,3272.5,1902,47.1558
11,3,3274,3276,3274,3275,995,52.2825
11,0,3275.5,3276.5,3273.5,3274,2262,50.2745
10,57,3278.5,3278.5,3274.5,3275.5,934,53.4047
10,54,3276,3278,3275.5,3278,1151,59.0994
10,51,3275,3277,3273.5,3276.5,2542,56.516
10,48,3277.5,3278.5,3275,3275,1805,53.8068
10,45,3279,3280,3275.5,3278,2322,60.8473
10,42,3279.5,3280,3277.5,3279,875,63.4157
10,39,3278,3280,3277.5,3280,1218,66.0027
10,36,3279,3282,3277,3278,2845,63.2159
10,33,3279.5,3280,3277.5,3278.5,1854,64.4422
10,30,3278.5,3282.5,3277,3280,5577,68.1234
10,27,3278.5,3280,3277.5,3278.5,3979,66.3379
10,24,3274.5,3279,3273.5,3278,3661,65.7439
10,21,3273.5,3274.5,3272.5,3274.5,1186,61.3063
10,18,3273.5,3276,3272.5,3273,2055,59.2031
10,15,3274,3279,3272.5,3273,5226,59.2031
10,12,3267.5,3274,3267.5,3273.5,3697,60.1427
10,9,3266.5,3268,3266,3267.5,1381,51.58
10,6,3267.5,3270,3266,3267,3929,50.7615
10,3,3264.5,3267.5,3264,3267,3557,50.7615
10,0,3261.5,3264.5,3260,3264.5,2276,46.8909
9,57,3259,3262.5,3258,3261,1635,40.8457
9,54,3262,3263,3258,3259.5,1710,38.039
9,51,3263,3264,3261,3262,1724,41.0535
9,48,3261.5,3264,3258.5,3263.5,3305,42.9499
9,45,3263.5,3263.5,3257.5,3262,4169,40.3932
9,42,3260.5,3264,3259,3263.5,3105,42.1471
9,39,3264.5,3264.5,3259.5,3260.5,4180,37.0727
9,36,3272.5,3272.5,3262,3264.5,5516,41.5891
9,33,3269.5,3274.5,3266.5,3272.5,5019,53.7501
9,30,3263.5,3272.5,3260.5,3269,12175,47.5154
9,27,3267.5,3268,3263,3263.5,3450,34.6634
9,24,3273,3273,3264,3267.5,7144,41.5314
9,21,3273,3276,3272.5,3273,1779,55.5956
9,18,3275.5,3275.5,3271.5,3273.5,2415,57.2316
9,15,3271,3277,3271,3275,4979,62.3423
9,12,3272.5,3272.5,3269.5,3271,2592,51.6516
9,9,3273.5,3274.5,3271.5,3272.5,2935,57.3177
9,6,3267,3274,3267,3273.5,2280,61.4937
9,3,3270,3271,3266.5,3267,2089,31.2705
9,0,3269.5,3272,3266,3269.5,3114,43.4504
