Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3128.5,3129,3128,3128.166,379,54.5853
17,54,3129,3130,3128.166,3128.166,805,54.5853
17,51,3128,3129.5,3127.5,3128.166,828,54.5853
17,48,3127.5,3128.166,3127,3128.166,446,54.5853
17,45,3128,3128.5,3127,3128.166,691,54.5853
17,42,3127,3128.166,3126.5,3128.166,723,54.5853
17,39,3127,3128.166,3126,3128.166,461,54.5853
17,36,3125,3128.166,3125,3128.166,1917,54.5853
17,33,3125,3128.166,3124.5,3128.166,1035,54.5853
17,30,3124.5,3128.166,3123.5,3128.166,889,54.5853
17,27,3125,3128.166,3124,3128.166,1035,54.5853
17,24,3123.5,3128.166,3123,3128.166,1059,54.5853
17,21,3123.5,3128.166,3122.5,3128.166,1078,54.5853
17,18,3122,3128.166,3121,3128.166,3111,54.5853
17,15,3124,3124.5,3121,3121.5,6326,31.2748
17,12,3126,3126,3123.5,3124.5,2172,39.8151
17,9,3126,3126.5,3125,3126,712,45.5959
17,6,3126,3126.5,3125.5,3126,312,45.5959
17,3,3126.5,3126.5,3126,3126.5,242,47.5815
17,0,3127,3127.5,3126,3126.5,1136,47.5815
16,57,3129,3129,3126.5,3127,1736,49.4378
16,54,3127,3129,3127,3129,1699,57.8158
16,51,3126.5,3127.5,3125.5,3127,876,49.938
16,48,3126,3126.5,3125.5,3126,520,45.1854
16,45,3127,3127,3125.5,3126,455,45.1854
16,42,3127.5,3127.5,3126,3126.5,549,47.1137
16,39,3125.5,3127.5,3125.5,3127.5,874,51.169
16,36,3125,3126.5,3125,3126,558,44.5172
16,33,3126.5,3126.5,3125,3125.5,927,42.0748
16,30,3127,3127.5,3126.5,3126.5,577,45.8207
16,27,3126.5,3127,3126,3127,474,47.7964
16,24,3127,3127.5,3125.5,3126.5,1961,45.6191
16,21,3126.5,3127,3126,3127,585,47.4571
16,18,3125.5,3127,3125,3126,884,43.2077
16,15,3126.5,3126.5,3125,3125,632,38.5965
16,12,3127,3127,3126,3126.5,1000,43.5181
16,9,3126,3127.5,3126,3127,773,45.3062
16,6,3126,3127,3125,3126,3200,40.7877
16,3,3126,3126.5,3125.5,3126,1079,40.7877
16,0,3127,3128,3126,3126.5,1718,42.2941
15,57,3127.5,3129,3127,3127,1525,43.7961
15,54,3129.5,3129.5,3126.5,3127.5,4453,45.2895
15,51,3131,3131.5,3129.5,3129.5,1480,51.8577
15,48,3131.5,3131.5,3130.5,3131,1418,57.6838
15,45,3128,3131.5,3128,3131.5,3992,59.7619
15,42,3127,3129,3126.5,3128,1723,47.4578
15,39,3126,3127.5,3126,3127,1678,42.819
15,36,3127.5,3128,3126,3126,1727,37.7125
15,33,3128.5,3128.5,3127.5,3128,899,45.2107
15,30,3129,3129,3128.5,3128.5,804,47.3984
15,27,3128,3128.5,3127.5,3128.5,606,47.3984
15,24,3128,3129,3127.5,3127.5,1345,42.6093
15,21,3129.5,3130,3128.5,3128.5,1026,46.5442
15,18,3129,3130,3128,3130,2233,53.4148
15,15,3127.5,3129.5,3127,3129.5,2635,51.1844
15,12,3127,3127.5,3126.5,3127,1191,37.2317
15,9,3126.5,3127,3126,3127,918,37.2317
15,6,3127,3127.5,3126,3127,1386,37.2317
15,3,3127,3127.5,3126.5,3126.5,460,34.221
15,0,3127,3127,3126,3126.5,1019,34.221
14,57,3126.5,3127.5,3126.5,3126.5,682,34.221
14,54,3126.5,3127,3125.5,3127,1975,35.5877
14,51,3126.5,3128.5,3125.5,3126.5,3398,33.107
14,48,3125,3127,3124.5,3125.5,4124,27.9541
14,45,3127.5,3128,3124.5,3125.5,4476,27.9541
14,42,3127,3128,3126.5,3128,1798,33.5202
14,39,3128.5,3129,3127,3127,1438,28.2108
14,36,3128,3129,3127.5,3129,1000,33.1237
14,33,3128.5,3129.5,3127,3128,3333,27.2408
14,30,3130,3130.5,3128,3128,3704,27.2408
14,27,3132,3132,3129.5,3130.5,3759,33.615
14,24,3133,3133.5,3131.5,3132,2034,38.6543
14,21,3133.5,3135,3133,3133,1826,42.6085
14,18,3134.5,3134.5,3133.5,3133.5,424,44.7331
14,15,3133.5,3135,3133,3134.5,1556,49.2982
14,12,3134,3134.5,3133,3133.5,698,43.9906
14,9,3133.5,3134,3133,3134,443,46.2379
14,6,3133.5,3134,3133,3133.5,784,43.5605
14,3,3133,3134.5,3132.5,3134,1288,45.6725
14,0,3132.5,3133.5,3132,3133.5,1150,43.1114
13,57,3134,3134.5,3132,3132.5,1711,37.6527
13,54,3133.5,3135,3133.5,3134,903,43.4613
13,51,3135.5,3135.5,3133.5,3134,1863,43.4613
13,48,3135.5,3136.5,3135,3135.5,620,50.1293
13,45,3136.5,3136.5,3134.5,3136,1014,52.6285
13,42,3136,3136.5,3135.5,3136.5,500,55.1832
13,39,3135.5,3136,3135,3135.5,509,50.7427
13,36,3135.5,3136.5,3135.5,3135.5,466,50.7427
13,33,3136,3137,3135.5,3135.5,432,50.7427
13,30,3136.5,3137,3135.5,3136,989,52.8385
13,27,3137,3138,3136.5,3136.5,1135,54.9459
13,24,3136,3137.5,3136,3137,1263,57.059
13,21,3135,3137,3135,3136,1427,53.7562
13,18,3135.5,3136,3134.5,3135,834,50.1993
13,15,3135.5,3135.5,3134,3135,1927,50.1993
13,12,3136.5,3137,3135,3135,1058,50.1993
13,9,3136.5,3138,3136,3136.5,1068,55.3084
13,6,3135.5,3137.5,3135,3137,1924,57.1074
13,3,3138,3138,3134.5,3135.5,4009,52.8336
13,0,3138.5,3138.5,3136.5,3137.5,2763,60.2684
12,57,3138.5,3139,3137,3138,4039,62.3037
12,54,3138,3139,3137.5,3138.5,1986,64.3208
12,51,3137.5,3139,3137,3138,2731,63.215
12,48,3135,3138,3134.5,3137,4040,60.9683
12,45,3135,3135.5,3133.5,3135,1708,55.9749
12,42,3134,3136,3133,3135.5,3277,57.6882
12,39,3134,3134.5,3133.5,3134.5,1338,55.1381
12,36,3133,3134,3132,3134,914,53.8466
12,33,3132.5,3133.5,3131.5,3133,1571,51.2397
12,30,3134.5,3135,3131.5,3132.5,2118,49.9266
12,27,3134,3135,3133,3134.5,3187,55.4757
12,24,3133,3134,3132.5,3134,2102,54.2965
12,21,3132,3133.5,3131.5,3133,1617,51.9322
12,18,3129.5,3132.5,3129.5,3132,2061,49.5068
12,15,3132.5,3133,3129.5,3129.5,3898,42.8075
12,12,3132,3133.5,3131.5,3132,2694,48.8224
12,9,3128.5,3132,3128.5,3132,4789,48.8224
12,6,3129,3130.5,3128,3128.5,3649,38.3687
12,3,3128,3129.5,3127,3129,2534,39.4373
12,0,3128.5,3129,3126,3128,5494,36.1339
11,57,3128.5,3129,3127.5,3128,2268,36.1339
11,54,3131,3131.5,3128,3128.5,2004,37.0041
11,51,3127.5,3131.5,3127.5,3131,2495,41.6622
11,48,3130,3130.5,3127.5,3127.5,2587,30.2474
11,45,3130,3132,3129.5,3129.5,2032,33.7516
11,42,3131.5,3132.5,3130,3130,2665,34.6844
11,39,3129.5,3132,3129,3131,2491,36.561
11,36,3128,3130.5,3127.5,3129.5,4100,31.3907
11,33,3128,3128.5,3126.5,3128,3353,25.7733
11,30,3129,3130.5,3127,3128,6928,25.7733
11,27,3132,3133,3129,3129,3310,27.0462
11,24,3133.5,3134.5,3132,3132.5,1853,32.2176
11,21,3135,3135,3132.5,3133.5,2800,33.9392
11,18,3135.5,3136,3134.5,3135.5,1197,37.6785
11,15,3136,3137,3134.5,3135.5,1534,37.6785
11,12,3134.5,3137,3133.5,3136,3514,38.5951
11,9,3135.5,3136,3133,3134,2559,32.4955
11,6,3134.5,3136,3134,3135.5,2904,34.9106
11,3,3132,3135,3132,3134.5,5453,31.7715
11,0,3128.5,3132.5,3128.5,3132.5,4501,25.0594
10,57,3133,3133,3128,3129,7035,10.7998
10,54,3133.5,3133.5,3131.5,3133,2607,13.5323
10,51,3134.5,3135,3133,3133,2501,13.5323
10,48,3134,3135.5,3132.5,3134.5,3803,14.7381
10,45,3136.5,3138,3133.5,3134,7304,12.32
10,42,3138,3138.5,3136.5,3136.5,2450,14.1882
10,39,3138,3138.5,3137,3138,3427,15.4976
10,36,3142,3142.5,3136,3138,9285,15.4976
10,33,3143.5,3144,3141.5,3141.5,5672,19.0311
10,30,3145.5,3145.5,3143,3143.5,3886,21.6505
10,27,3146,3146,3145,3145,1917,23.9457
10,24,3147.5,3148,3145,3145.5,3624,24.7581
10,21,3147.5,3148.5,3146.5,3147.5,1395,28.3278
10,18,3147.5,3149.5,3147,3148,2483,29.3088
10,15,3148,3148,3146.5,3147,1073,24.4499
10,12,3147,3148,3146.5,3147.5,1643,25.2559
10,9,3148.5,3149,3147,3147,2090,22.8958
10,6,3147.5,3148.5,3147,3148,2352,24.3221
10,3,3147,3148,3146,3147,2850,19.6757
10,0,3151.5,3151.5,3146.5,3147.5,8435,20.253
9,57,3152,3152.5,3151,3151,1437,25.0261
9,54,3153,3154,3150.5,3152,5401,26.6951
9,51,3155,3156.5,3153,3153,1666,28.4575
9,48,3156.5,3156.5,3154.5,3155,1948,32.4342
9,45,3157,3157,3156,3156.5,517,35.9309
9,42,3154.5,3157,3154.5,3157,1104,37.1713
9,39,3154.5,3155.5,3154.5,3155,426,27.9302
9,36,3155.5,3155.5,3154.5,3155,622,27.9302
9,33,3155.5,3156,3154.5,3156,1011,29.8212
9,30,3154,3156.5,3153.5,3155.5,1610,27.5436
9,27,3154,3154.5,3153.5,3153.5,414,17.6122
9,24,3154,3154.5,3153.5,3154,799,18.191
9,21,3153.5,3155.5,3153.5,3154.5,1202,18.7636
9,18,3153,3155,3153,3154,1303,16.3176
9,15,3153,3155.5,3153,3153,1849,11.361
9,12,3153,3154.5,3153,3153,1538,11.361
9,9,3156,3156.5,3152.5,3153,2620,11.361
9,6,3157.5,3157.5,3156,3156,1521,13.2455
9,3,3156,3157.5,3154,3157.5,3691,14.3506
9,0,3152,3156.5,3150.5,3156.5,3937,9.6858
