Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3281;3287;3279,441;3279,441;1516;47,2987
17;54;3280,5;3282,5;3279,441;3279,441;1093;47,2987
17;51;3281,5;3282;3279,441;3279,441;422;47,2987
17;48;3279,5;3286;3279,441;3279,441;2448;47,2987
17;45;3282;3282;3279,441;3279,441;937;47,2987
17;42;3281;3282;3279,441;3279,441;459;47,2987
17;39;3281;3282;3279,441;3279,441;536;47,2987
17;36;3281;3281,5;3279,441;3279,441;831;47,2987
17;33;3282;3282,5;3279,441;3279,441;410;47,2987
17;30;3283,5;3283,5;3279,441;3279,441;778;47,2987
17;27;3282,5;3284,5;3279,441;3279,441;885;47,2987
17;24;3281;3283;3279,441;3279,441;1063;47,2987
17;21;3281;3282;3279,441;3279,441;454;47,2987
17;18;3281;3282;3279,441;3279,441;1182;47,2987
17;15;3280,5;3281;3279,441;3279,441;350;47,2987
17;12;3280;3281;3279,441;3279,441;561;47,2987
17;9;3281;3281,5;3279,441;3279,441;1201;47,2987
17;6;3282;3282;3280,5;3280,5;739;51,0192
17;3;3280;3281,5;3279,5;3281,5;721;54,7985
17;0;3280;3281,5;3279,5;3280,5;1562;51,4597
16;57;3281;3281;3280;3280;1122;49,7359
16;54;3280;3281,5;3280;3281;990;53,2477
16;51;3280,5;3281,5;3280;3280,5;598;51,6631
16;48;3282;3282;3280;3280,5;1017;51,6631
16;45;3281;3283;3280,5;3282;2072;56,6278
16;42;3281;3281,5;3279,5;3280,5;1783;52,3784
16;39;3282,5;3283;3280,5;3281;1588;54,0165
16;36;3282,5;3282,5;3281;3282;848;57,3473
16;33;3283;3283,5;3281,5;3282,5;1210;59,0375
16;30;3281,5;3283,5;3280,5;3283;2011;60,6987
16;27;3283,5;3284;3281,5;3281,5;2283;57,3561
16;24;3285,5;3285,5;3282,5;3284;2524;66,05
16;21;3283,5;3286;3282,5;3285;2854;69,9906
16;18;3283,5;3285;3282,5;3283;2698;66,2513
16;15;3283,5;3284;3282,5;3283,5;1066;68,2248
