Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6)
17;57;3260,5;3261,5;3245,69;3245,69;171;35,0962
17;54;3265;3265;3245,69;3245,69;817;35,0962
17;51;3261,5;3266,5;3245,69;3245,69;1195;35,0962
17;48;3260,5;3264,5;3245,69;3245,69;1216;35,0962
17;45;3264;3264,5;3245,69;3245,69;535;35,0962
17;42;3262,5;3264,5;3245,69;3245,69;662;35,0962
17;39;3261,5;3262,5;3245,69;3245,69;846;35,0962
17;36;3262,5;3263;3245,69;3245,69;393;35,0962
17;33;3262;3263;3260,5;3262,5;558;68,156
17;30;3262;3262;3260,5;3262;540;67,3054
17;27;3257,5;3262,5;3257,5;3261,5;2070;66,4738
17;24;3256;3257,5;3255,5;3257;288;57,4237
17;21;3254;3257;3253,5;3256;962;54,9122
17;18;3254;3254;3251,5;3253,5;1310;47,7584
17;15;3254;3255;3253;3253,5;414;47,7584
17;12;3255,5;3256;3254;3254;498;49,1019
17;9;3257;3257,5;3255;3255,5;1047;53,2769
17;6;3257,5;3257,5;3257;3257;338;57,844
17;3;3257,5;3258;3256,5;3257;707;57,844
17;0;3256,5;3258;3256;3257,5;1780;59,3051
16;57;3253,5;3257;3253,5;3256;1678;56,2247
16;54;3254;3254,5;3253;3254;2004;51,698
16;51;3256,5;3257;3254;3254;1224;51,698
16;48;3256;3259;3256;3256,5;1631;58,1827
16;45;3256;3257;3255;3256;778;57,1854
16;42;3256,5;3257,5;3255,5;3256;1429;57,1854
16;39;3257;3258;3255;3256,5;1636;58,3861
16;36;3256,5;3258;3256,5;3257;744;59,5471
16;33;3257;3258,5;3256,5;3256,5;1356;58,7861
16;30;3260,5;3261;3256;3257,5;3049;60,9142
16;27;3261;3264,5;3260;3260,5;3875;67,7461
16;24;3259,5;3262;3258,5;3260,5;1630;67,7461
16;21;3256,5;3262,5;3256;3260;6097;67,2177
16;18;3253;3257,5;3252,5;3256,5;3248;63,3111
16;15;3252,5;3255;3251,5;3253;2024;58,7459
16;12;3253;3254;3250,5;3253;2191;58,7459
16;9;3251,5;3253,5;3249;3253,5;3170;59,6603
16;6;3252,5;3253,5;3251;3251,5;1634;57,185
16;3;3252;3254;3251;3252,5;1889;58,862
16;0;3248;3252,5;3247,5;3252;4552;58,2942
15;57;3246;3248;3243,5;3248;3370;53,5292
15;54;3247;3247;3244;3246;1262;50,9261
15;51;3246,5;3247;3243,5;3247;2267;52,2859
15;48;3245;3248;3244,5;3246,5;2164;51,687
15;45;3248,5;3249,5;3245;3245;3566;49,9363
15;42;3244;3248,5;3244;3248;3437;53,5393
15;39;3242,5;3245;3241;3244;2460;48,9818
15;36;3236,5;3243;3236,5;3242,5;5871;47,1775
15;33;3242,5;3243,5;3236,5;3236,5;4617;39,1896
15;30;3241,5;3244;3241;3242,5;2954;45,5916
15;27;3246,5;3247,5;3241;3242;5142;44,895
15;24;3243,5;3247;3240,5;3246,5;4736;50,274
15;21;3241,5;3244,5;3239,5;3243;9083;45,5635
15;18;3246;3247;3241;3241,5;5218;43,4309
15;15;3251;3251,5;3245,5;3246;6232;48,7512
15;12;3248;3252,5;3247,5;3251;4502;55,8041
15;9;3252,5;3253;3247;3248,5;8868;52,6218
15;6;3256,5;3257;3250,5;3252,5;8122;58,9257
15;3;3263;3263,5;3256;3256,5;6886;66,3009
15;0;3261,5;3270;3257;3262,5;18428;80,2999
14;57;3262,5;3266;3261;3262;8012;79,9726
14;54;3256,5;3264,5;3256;3262,5;13441;81,2254
14;51;3250,5;3257;3249,5;3256,5;6337;77,2553
14;48;3249,5;3253,5;3249,5;3251;6165;72,2626
14;45;3248,5;3251;3246,5;3250;5758;71,1952
14;42;3247;3249;3244;3248,5;5284;69,5636
14;39;3242;3247,5;3241,5;3247;4044;67,8739
14;36;3242;3242,5;3239,5;3242;2678;61,2082
14;33;3243;3245;3241;3242;2430;61,2082
14;30;3244,5;3246;3241,5;3243,5;3310;64,6796
14;27;3244,5;3246,5;3243;3244,5;1996;67,0331
14;24;3244;3246,5;3242;3244;3073;66,4666
14;21;3246,5;3247;3243,5;3244,5;2845;67,5444
14;18;3246;3248;3245;3246,5;3925;71,8733
14;15;3244,5;3246,5;3242,5;3246,5;5963;71,8733
14;12;3238,5;3244,5;3238;3244;3972;69,7862
14;9;3243,5;3244;3237,5;3238;7248;63,8001
14;6;3241;3246;3240,5;3243,5;6267;76,7421
14;3;3242;3246;3240;3240,5;7743;74,0789
14;0;3231,5;3242,5;3230,5;3242,5;10433;79,7307
13;57;3232,5;3233,5;3230,5;3231,5;1711;66,7909
13;54;3232,5;3234;3230;3232,5;5219;70,5953
13;51;3231;3235,5;3229,5;3232,5;7827;70,5953
13;48;3228;3232;3228;3230,5;4118;67,3923
13;45;3225,5;3229;3225;3228;4606;62,673
13;42;3225;3225,5;3223;3225,5;2568;56,8776
