Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6)
17,57,3228,3230,3226.5,3226.691,316,47.9764
17,54,3227,3228.5,3225.5,3226.691,772,47.9764
17,51,3229,3229.5,3226.5,3226.691,757,47.9764
17,48,3227.5,3229.5,3226.691,3226.691,826,47.9764
17,45,3227,3228,3226.5,3226.691,407,47.9764
17,42,3228,3228,3226.5,3226.691,615,47.9764
17,39,3229,3229.5,3226.691,3226.691,342,47.9764
17,36,3227,3229,3226.691,3226.691,383,47.9764
17,33,3225,3228,3225,3226.691,779,47.9764
17,30,3225.5,3226.691,3224,3226.691,768,47.9764
17,27,3228.5,3228.5,3224.5,3226.691,2148,47.9764
17,24,3229,3229.5,3226.691,3226.691,480,47.9764
17,21,3228.5,3229.5,3226.691,3226.691,232,47.9764
17,18,3230.5,3231,3226.691,3226.691,862,47.9764
17,15,3234,3234,3226.691,3226.691,2006,47.9764
17,12,3234,3236,3226.691,3226.691,1526,47.9764
17,9,3233,3235,3226.691,3226.691,1613,47.9764
17,6,3231.5,3233,3226.691,3226.691,838,47.9764
17,3,3231.5,3232.5,3226.691,3226.691,699,47.9764
17,0,3232.5,3233,3226.691,3226.691,1131,47.9764
16,57,3231.5,3233.5,3230.5,3232.5,2274,65.0138
16,54,3228.5,3231.5,3228.5,3231.5,1796,62.9083
16,51,3229,3230.5,3228.5,3228.5,619,55.4374
16,48,3228,3229.5,3227.5,3229,735,57.2211
16,45,3228.5,3229,3227,3227.5,646,53.0093
16,42,3229.5,3230,3227,3228.5,1094,56.4498
16,39,3228.5,3231,3228,3229.5,1204,60.07
16,36,3229.5,3230,3228,3228.5,1059,57.5416
16,33,3227.5,3231,3227,3229.5,3167,61.1363
16,30,3227,3227.5,3226,3227,757,54.5441
16,27,3225,3227.5,3223.5,3226.5,1240,53.0656
16,24,3224.5,3225,3224,3224.5,555,46.6161
16,21,3224,3224.5,3222.5,3224.5,696,46.6161
16,18,3223.5,3225.5,3223.5,3224,1350,44.9865
16,15,3224,3224,3222.5,3223,563,41.6804
16,12,3224,3224.5,3223.5,3224,761,44.1438
16,9,3222,3224.5,3221,3224,2059,44.1438
16,6,3224.5,3224.5,3221,3222,4215,37.8048
16,3,3226,3226,3224,3224.5,1923,43.5403
16,0,3227,3227.5,3226,3226,682,47.5603
15,57,3227,3228,3226,3226.5,1036,48.9595
15,54,3226,3227.5,3225,3227,1554,50.3345
15,51,3228,3228,3225.5,3226,954,47.6015
15,48,3227.5,3228,3225.5,3227.5,2125,51.5528
15,45,3229.5,3230,3227.5,3227.5,1900,51.5528
15,42,3231,3231,3228,3229.5,1900,56.9915
15,39,3232,3233,3229,3231,2204,61.5108
15,36,3232,3232.5,3230,3232,2466,64.6862
15,33,3230.5,3233,3229.5,3232,3179,64.6862
15,30,3229,3230.5,3228.5,3230.5,1263,62.1597
15,27,3228.5,3229.5,3226.5,3229,2345,59.4669
15,24,3229.5,3230,3228,3228.5,1815,58.554
15,21,3230.5,3231,3229,3229,1299,59.8048
15,18,3230,3231.5,3229,3231,1762,64.9585
15,15,3230.5,3231.5,3229,3230,2448,63.498
15,12,3226,3231,3225,3230.5,5732,64.751
15,9,3222.5,3226,3222,3225.5,1214,56.8435
15,6,3225.5,3225.5,3222,3222.5,1130,50.6792
15,3,3224,3226,3222.5,3225,1052,56.9767
15,0,3225,3225.5,3223.5,3224,783,54.8949
14,57,3225.5,3226,3225,3225,1157,57.4775
14,54,3222.5,3225.5,3222,3225.5,1119,58.761
14,51,3224.5,3226,3222,3222.5,1621,52.9013
14,48,3225,3226,3224,3224.5,824,58.0033
14,45,3224,3225.5,3223,3225,1711,59.3317
14,42,3222.5,3224.5,3221,3224,2335,57.5252
14,39,3218.5,3222.5,3218,3222,1263,53.7061
14,36,3220,3220.5,3217.5,3218.5,2525,45.7848
14,33,3221.5,3222,3219.5,3220,2011,49.1303
14,30,3225,3225,3221,3221.5,1772,52.7065
14,27,3224.5,3226.5,3224,3224.5,3645,60.9452
14,24,3222,3224.5,3221,3224.5,2247,60.9452
14,21,3219,3222.5,3219,3222,2070,56.0037
14,18,3218.5,3220,3218,3219.5,382,50.1464
14,15,3220.5,3220.5,3217.5,3218.5,1082,47.5529
14,12,3218,3220.5,3217,3220.5,1328,52.6384
14,9,3216.5,3218,3216,3217.5,1205,44.3488
14,6,3216,3218,3216,3216.5,905,41.1612
14,3,3216,3216.5,3215,3216,941,39.5537
14,0,3216,3217.5,3215.5,3216,782,39.5537
13,57,3216.5,3217.5,3216,3216,1287,39.5537
13,54,3218.5,3219.5,3216,3216,2007,39.5537
